ParName   Value   Gradient
mean_log_rec      13.7593 -3.20951e-005
log_Rzero      13.8226 -8.52878e-007
rec_dev(-11)    -0.167533 -9.60434e-007
rec_dev(-10)    -0.198408 -9.5369e-008
rec_dev(-9)    -0.426513 1.11424e-006
rec_dev(-8)    0.0729896 6.77402e-006
rec_dev(-7)   0.00902977 5.57516e-006
rec_dev(-6)    0.0763795 1.93113e-006
rec_dev(-5)    0.0636018 1.80309e-006
rec_dev(-4)    0.0178413 1.17359e-007
rec_dev(-3)    0.0371448 6.19047e-007
rec_dev(-2)     0.149803 1.94711e-006
rec_dev(-1)    0.0986761 1.79972e-006
rec_dev(0)     0.168811 3.65549e-006
rec_dev(1)    0.0754139 6.33444e-007
rec_dev(2)    -0.229248 4.75866e-007
rec_dev(3)    -0.430242   -1.79e-006
rec_dev(4)    -0.462856 -2.19709e-006
rec_dev(5)      0.88816 -3.52932e-007
rec_dev(6)     0.700021 -1.72497e-006
rec_dev(7)     0.278853 1.51974e-006
rec_dev(8)     0.269802 6.13346e-007
rec_dev(9)    0.0670818 -1.84294e-006
rec_dev(10)        0.591 -2.32107e-006
rec_dev(11)   0.00431388 -2.92288e-006
rec_dev(12)    -0.305191 -1.02595e-006
rec_dev(13)    -0.286167 -3.09768e-007
rec_dev(14)     0.303823 -2.05036e-006
rec_dev(15)   -0.0946568 5.72882e-007
rec_dev(16)     0.569009 -1.85373e-006
rec_dev(17)    -0.897036  1.2926e-006
rec_dev(18)    0.0343144 -2.25013e-006
rec_dev(19)     0.572012 -1.0329e-005
rec_dev(20)     0.147266 -1.31732e-005
rec_dev(21)    -0.596987 -1.26379e-005
rec_dev(22)    -0.680796 -1.81705e-005
rec_dev(23)     0.558883 -8.75795e-005
rec_dev(24)    -0.371782 -5.14497e-005
rec_dev(25)      0.62003 -0.000187863
rec_dev(26)    -0.121566 -0.000113519
rec_dev(27)    -0.233079 -0.000112281
rec_dev(28)    -0.204937 -9.63776e-005
rec_dev(29)    -0.780936 -3.13577e-005
rec_dev(30)     0.307664 -2.91737e-005
fmort(1,1)   0.00917282 3.13139e-005
fmort(1,2)    0.0263888 -1.35014e-005
fmort(1,3)    0.0432801 1.28232e-005
fmort(1,4)    0.0577695 -2.76854e-006
fmort(1,5)    0.0460183 7.27669e-006
fmort(1,6)    0.0838981 -6.12014e-006
fmort(1,7)     0.085183 -3.64807e-006
fmort(1,8)     0.182914 1.87551e-008
fmort(1,9)     0.107043 1.98656e-007
fmort(1,10)     0.130146 4.72355e-007
fmort(1,11)     0.149132 1.41751e-006
fmort(1,12)     0.159461 1.77937e-006
fmort(1,13)      0.11481   2.815e-006
fmort(1,14)     0.167007 1.09197e-006
fmort(1,15)      0.17941 -9.14842e-006
fmort(1,16)     0.161027   7.396e-006
fmort(1,17)     0.314569 -1.49085e-006
fmort(1,18)     0.253179 -5.5032e-006
fmort(1,19)     0.249727 3.07512e-006
fmort(1,20)     0.247668 4.28047e-006
fmort(1,21)     0.352543 6.34621e-006
fmort(1,22)     0.256358 4.60755e-006
fmort(1,23)     0.431687 1.62457e-005
fmort(1,24)     0.366057 1.71844e-005
fmort(1,25)     0.368897 2.85288e-005
fmort(1,26)     0.343117 4.44045e-005
fmort(1,27)     0.340775 5.47882e-005
fmort(1,28)      0.48794 6.05246e-005
fmort(1,29)     0.385793 -7.44455e-006
fmort(1,30)      0.62462 -0.000138461
logsel_slope_fsh[1](1)  -0.00904147 -1.01125e-007
sel50_fsh[1](1)      2.03273 -2.97199e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.9981 3.21872e-006
logsel_slope_ind[1](1)      0.62834 7.78616e-009
sel50_ind[1](1)      1.52612 -4.02662e-006
repl_F    0.0378781 -1.5579e-006
