ParName   Value   Gradient
mean_log_rec      13.6494 -5.09533e-005
log_Rzero      13.8449  1.2927e-005
rec_dev(-11)    -0.118474 6.09703e-005
rec_dev(-10)    -0.141393 8.83983e-005
rec_dev(-9)    -0.124951 -5.62724e-005
rec_dev(-8)   -0.0897695 -9.09096e-005
rec_dev(-7)    -0.118753 -2.77171e-005
rec_dev(-6)     0.182364 -0.000135588
rec_dev(-5)   -0.0734125 2.85298e-006
rec_dev(-4)  3.1347e-005 -5.65579e-005
rec_dev(-3)    0.0699011 -0.000112574
rec_dev(-2)    0.0863491 -6.22134e-005
rec_dev(-1)    0.0830175 -5.70409e-005
rec_dev(0)     0.165455 -9.14215e-005
rec_dev(1)    0.0718147 -8.74865e-005
rec_dev(2)      0.10134 -8.15327e-005
rec_dev(3)     0.565037 -1.71472e-005
rec_dev(4)     0.120371 -1.69951e-005
rec_dev(5)    0.0681431 5.30083e-006
rec_dev(6)     0.361848 8.44793e-005
rec_dev(7)     0.556347   0.00022615
rec_dev(8)    0.0621554 -2.52677e-005
rec_dev(9)     0.338405 4.19707e-005
rec_dev(10)    -0.162363 -4.95583e-005
rec_dev(11)     0.363168 -6.5443e-005
rec_dev(12)   -0.0458372 -9.99457e-005
rec_dev(13)     0.185615 -7.06991e-005
rec_dev(14)     0.245988 -9.30162e-005
rec_dev(15)      0.16705 -6.38677e-005
rec_dev(16)     0.110499 -6.51142e-005
rec_dev(17)    0.0997395 -5.35185e-005
rec_dev(18)     0.182524 -5.51292e-005
rec_dev(19)     -0.12194 -9.58678e-005
rec_dev(20)     0.260535 -2.76171e-005
rec_dev(21)    -0.169651 -4.86506e-006
rec_dev(22)     0.212163 7.30216e-005
rec_dev(23)    -0.310311 -3.12216e-005
rec_dev(24)   -0.0193348 6.13643e-005
rec_dev(25)     0.150214 3.85387e-005
rec_dev(26)   -0.0557238 -0.000144522
rec_dev(27)   -0.0822068 -0.000157213
rec_dev(28)    -0.128382 -4.73017e-005
rec_dev(29)   -0.0680167 3.24609e-005
rec_dev(30)     0.108659 2.75433e-005
fmort(1,1)   0.00995751 -0.000578953
fmort(1,2)    0.0292384  0.000537363
fmort(1,3)    0.0487744  0.000227773
fmort(1,4)    0.0660214 -0.000211257
fmort(1,5)    0.0529882 -9.39121e-005
fmort(1,6)    0.0945099 -0.000230234
fmort(1,7)    0.0954414 -0.000247334
fmort(1,8)     0.198303 -7.67269e-006
fmort(1,9)     0.116466 -0.000351766
fmort(1,10)     0.142233  5.5447e-005
fmort(1,11)     0.161897  0.000367272
fmort(1,12)     0.172933  0.000289823
fmort(1,13)     0.124002 -0.000220529
fmort(1,14)     0.178196 3.68499e-005
fmort(1,15)     0.190422 -1.67806e-005
fmort(1,16)     0.171917 -8.29536e-005
fmort(1,17)     0.330447 -8.81315e-005
fmort(1,18)     0.272244 8.93058e-005
fmort(1,19)     0.272253  0.000145989
fmort(1,20)     0.265157 -6.37453e-005
fmort(1,21)     0.370789 6.45971e-005
fmort(1,22)       0.2637 -0.000217015
fmort(1,23)     0.431365 -7.61483e-005
fmort(1,24)     0.353485 -7.19168e-005
fmort(1,25)      0.35304 -4.14712e-005
fmort(1,26)     0.321042 4.29663e-005
fmort(1,27)     0.322391  0.000271688
fmort(1,28)     0.462635 5.88887e-005
fmort(1,29)     0.356929 2.02054e-005
fmort(1,30)     0.570387 -7.62703e-005
logsel_slope_fsh[1](1)   -0.0997267 -4.8885e-006
sel50_fsh[1](1)      2.07498 -2.56236e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8315 3.11581e-006
logsel_slope_ind[1](1)     0.687611 -1.32185e-006
sel50_ind[1](1)      1.56231 -2.86661e-005
repl_F     0.101104 1.15344e-006
