ParName   Value   Gradient
mean_log_rec      13.7625 -0.000142521
log_Rzero      13.8074 -9.73096e-006
rec_dev(-11)   -0.0872668 -0.000120001
rec_dev(-10)    -0.104751 -0.000151922
rec_dev(-9)   -0.0568993 -3.65654e-005
rec_dev(-8)    -0.156502 -7.68973e-005
rec_dev(-7)     -0.11195 -0.000116616
rec_dev(-6)    0.0362394  -0.00011612
rec_dev(-5)    0.0767043 -0.000139158
rec_dev(-4)    0.0269057 -0.000133393
rec_dev(-3)    0.0689442 -0.000130248
rec_dev(-2)     0.111066 -0.000145915
rec_dev(-1)     0.112654 -0.000136844
rec_dev(0)   0.00453035 -9.46799e-005
rec_dev(1)    0.0785247 -9.16225e-005
rec_dev(2)    0.0787265 -7.28962e-005
rec_dev(3)    -0.130709 -4.7803e-005
rec_dev(4)      0.14951 -3.21665e-005
rec_dev(5)    -0.011179  -3.087e-005
rec_dev(6)   -0.0718896 -3.05831e-005
rec_dev(7)    -0.062608 -3.61512e-005
rec_dev(8)     0.130997 -5.99031e-005
rec_dev(9)    -0.074065 -5.07094e-005
rec_dev(10)   -0.0122065 -4.70496e-005
rec_dev(11)    -0.259099 2.62483e-005
rec_dev(12)    0.0396654 -7.93701e-005
rec_dev(13)   -0.0801696 2.49173e-005
rec_dev(14)     0.249884 -9.56354e-005
rec_dev(15)    -0.338328 -8.99892e-006
rec_dev(16)     0.198226 -0.000138629
rec_dev(17)   -0.0121643 -2.80998e-005
rec_dev(18)    -0.391581 -2.43626e-005
rec_dev(19)   0.00351274 -7.52079e-005
rec_dev(20)     0.648484 -0.000196548
rec_dev(21)   0.00747702 -9.75863e-005
rec_dev(22)     0.124299 -0.000169054
rec_dev(23)     0.170647 -0.000240541
rec_dev(24)     0.216455 -0.000294711
rec_dev(25)   -0.0157494 -0.000165396
rec_dev(26)     -0.55127 -5.51205e-005
rec_dev(27)    -0.255274 1.67105e-005
rec_dev(28)    -0.306368 5.99121e-005
rec_dev(29)    -0.192017 6.17201e-005
rec_dev(30)    -0.324622 -3.85228e-005
fmort(1,1)   0.00911459  -0.00145982
fmort(1,2)    0.0264662 -0.000410487
fmort(1,3)    0.0436106 -0.000326753
fmort(1,4)    0.0591165 -6.50527e-005
fmort(1,5)    0.0472882 -6.57526e-005
fmort(1,6)    0.0842601 -0.000157401
fmort(1,7)     0.085938   -0.0001963
fmort(1,8)     0.178357  6.6244e-005
fmort(1,9)     0.103697  -0.00028604
fmort(1,10)     0.128129 -9.03489e-005
fmort(1,11)     0.145391 -9.54017e-005
fmort(1,12)     0.154615 -4.70257e-005
fmort(1,13)     0.111228 -1.49774e-005
fmort(1,14)     0.160595 -1.45013e-005
fmort(1,15)     0.172341 3.91954e-005
fmort(1,16)     0.154222 -3.31373e-005
fmort(1,17)     0.301664   0.00018625
fmort(1,18)     0.246349  0.000152321
fmort(1,19)     0.245734  -3.714e-005
fmort(1,20)     0.242989 6.20101e-005
fmort(1,21)     0.331082  0.000113868
fmort(1,22)     0.240227 -6.77502e-005
fmort(1,23)     0.392353 -4.47475e-006
fmort(1,24)     0.326346  0.000115302
fmort(1,25)     0.322085 1.60859e-005
fmort(1,26)     0.299928 -0.000124364
fmort(1,27)     0.295262 -0.000345629
fmort(1,28)     0.418554 -0.000155004
fmort(1,29)     0.313503  1.2344e-005
fmort(1,30)     0.481795  0.000170058
logsel_slope_fsh[1](1)    0.0187153 -1.20297e-005
sel50_fsh[1](1)      1.94074 -4.99005e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.9314 -8.15439e-006
logsel_slope_ind[1](1)     0.816415 -1.17815e-005
sel50_ind[1](1)      1.42981 5.98706e-005
repl_F    0.0190735 7.15382e-006
