ParName   Value   Gradient
SR_parm[1]      7.01493 6.04226e-006
recdev_early(-11)    0.0224458 -4.63186e-005
recdev_early(-10)    -0.274503 -1.26531e-005
recdev_early(-9)     0.296355 -1.64954e-005
recdev_early(-8)   -0.0316404 -1.78219e-005
recdev_early(-7)     0.199904 -2.3785e-005
recdev_early(-6)   -0.0516572 -2.05966e-005
recdev_early(-5)   -0.0032126 -2.49528e-005
recdev_early(-4)   -0.0964706 -2.39267e-005
recdev_early(-3)    -0.169631 -1.84424e-005
recdev_early(-2)   -0.0239325 -2.33649e-005
recdev_early(-1)    -0.150938 -1.38414e-005
recdev_early(0)   -0.0894017 -4.14234e-006
recdev1(1)     0.031191 -1.62681e-005
recdev1(2)     0.168911 -7.83231e-006
recdev1(3)   -0.0728477 -2.41817e-006
recdev1(4)    -0.362398 3.21164e-006
recdev1(5)     0.178349 1.26348e-005
recdev1(6)    0.0492152 6.49925e-006
recdev1(7)     0.220598  9.9158e-006
recdev1(8)    -0.209346 6.39884e-006
recdev1(9)   -0.0448493 6.59664e-006
recdev1(10)   -0.0359773 3.08603e-006
recdev1(11)   -0.0208348 2.10779e-006
recdev1(12)   0.00743886 2.27012e-006
recdev1(13)     0.176127 4.10045e-006
recdev1(14)     0.180189 3.61254e-006
recdev1(15)    0.0919418 -6.45855e-007
recdev1(16)   -0.0191117 -1.00511e-005
recdev1(17)     -0.10224 -1.29364e-005
recdev1(18)    0.0661725 -1.31642e-005
recdev1(19)    -0.205661 -2.63118e-005
recdev1(20)     -0.24076 -2.02453e-005
recdev1(21)   -0.0628187 -6.66725e-007
recdev1(22)     0.180539  5.4223e-006
recdev1(23)     -0.37523 3.25472e-005
recdev1(24)     0.361741 1.07009e-005
recdev1(25)   0.00292712 1.25789e-005
recdev1(26)   -0.0702167  1.0416e-005
recdev1(27)     0.033371 9.90467e-007
recdev1(28)     0.195373 -3.76974e-006
recdev1(29)    -0.106154 -9.88323e-006
recdev1(30)   -0.0156389 -1.01259e-005
init_F[1]    0.0335819 1.80344e-005
F_rate[1]    0.0140447 -6.64638e-005
F_rate[2]    0.0264212 -5.70902e-005
F_rate[3]     0.031148 -4.38946e-005
F_rate[4]    0.0484478 -2.4403e-005
F_rate[5]    0.0516563 -2.25259e-005
F_rate[6]     0.087908 -1.00907e-005
F_rate[7]     0.111186 -5.38926e-006
F_rate[8]     0.102533 -9.44056e-007
F_rate[9]     0.155253 3.92256e-007
F_rate[10]     0.155474 -6.87011e-007
F_rate[11]     0.136654 1.78237e-007
F_rate[12]     0.212613 -2.60918e-006
F_rate[13]     0.151275 4.10186e-006
F_rate[14]     0.165895  5.5348e-006
F_rate[15]     0.255241 6.04532e-006
F_rate[16]     0.150946 7.66614e-006
F_rate[17]     0.172004 4.38344e-006
F_rate[18]     0.230706 1.08471e-007
F_rate[19]     0.314072 6.78449e-007
F_rate[20]     0.231307 1.25309e-007
F_rate[21]     0.301477 -2.9435e-006
F_rate[22]     0.165009 -8.07898e-006
F_rate[23]     0.314294 -4.97272e-006
F_rate[24]     0.410495 -1.02969e-005
F_rate[25]     0.479118 -5.87556e-006
F_rate[26]     0.385873 -2.15224e-006
F_rate[27]     0.351341 4.57219e-006
F_rate[28]     0.274478 5.94659e-006
F_rate[29]      0.44589 1.96105e-006
F_rate[30]     0.473047 5.27307e-006
Q_parm[1]     -8.04229 1.42426e-006
selparm[1]      2.00167 4.38144e-006
selparm[2]      3.07181 1.01479e-006
selparm[3]      1.49287 5.83595e-007
selparm[4]       1.4343 -1.28785e-006
