ParName   Value   Gradient
mean_log_rec      13.7648 8.12866e-005
log_Rzero      13.7355 6.48382e-006
rec_dev(-11)   -0.0121066 2.91086e-005
rec_dev(-10)   -0.0147812 3.20955e-005
rec_dev(-9)   -0.0691378 2.99419e-005
rec_dev(-8)   0.00996073 5.70354e-005
rec_dev(-7)    -0.207188 5.37079e-005
rec_dev(-6)    0.0974395 7.88718e-005
rec_dev(-5)    0.0468939 7.64865e-005
rec_dev(-4)   -0.0134718 8.20873e-005
rec_dev(-3)   -0.0626629 7.90403e-005
rec_dev(-2)    0.0639291 9.02792e-005
rec_dev(-1)    0.0308256 8.27346e-005
rec_dev(0)    0.0500077 7.62646e-005
rec_dev(1)     0.081463 6.60577e-005
rec_dev(2)     0.180824 6.09828e-005
rec_dev(3)    -0.138218 3.64748e-005
rec_dev(4)    0.0554868 3.85369e-005
rec_dev(5)    0.0631855 3.18806e-005
rec_dev(6)    0.0215803 2.61946e-005
rec_dev(7)   -0.0299528 2.22326e-005
rec_dev(8)    0.0446232 2.18519e-005
rec_dev(9)    -0.222906 1.56479e-005
rec_dev(10)   -0.0550883   1.847e-005
rec_dev(11)    0.0430223 2.16442e-005
rec_dev(12)   -0.0273495 2.18979e-005
rec_dev(13)    -0.126335 2.13588e-005
rec_dev(14)    -0.227671  1.7973e-005
rec_dev(15)    0.0941877 3.28224e-005
rec_dev(16)      -0.1111 2.26799e-005
rec_dev(17)    0.0667889 2.97216e-005
rec_dev(18)   -0.0494256 3.21278e-005
rec_dev(19)    -0.503404 2.26884e-005
rec_dev(20)    -0.448522 2.94874e-005
rec_dev(21)    -0.131911 4.68045e-005
rec_dev(22)    -0.229626 5.43776e-005
rec_dev(23)    -0.453892 5.78839e-005
rec_dev(24)    -0.389843 7.44303e-005
rec_dev(25)    -0.147302  0.000103709
rec_dev(26)    -0.460174  7.2731e-005
rec_dev(27)    -0.332868 7.41903e-005
rec_dev(28)    -0.167876 6.13858e-005
rec_dev(29)    -0.577086 2.08505e-005
rec_dev(30)    -0.108516   1.047e-005
fmort(1,1)    0.0092782  0.000524057
fmort(1,2)     0.026822  0.000259488
fmort(1,3)    0.0445135  0.000154437
fmort(1,4)    0.0595737  0.000112558
fmort(1,5)    0.0482665  0.000101992
fmort(1,6)    0.0855703   5.383e-005
fmort(1,7)     0.087534 4.51211e-005
fmort(1,8)     0.184631 1.39202e-005
fmort(1,9)     0.108368  2.3467e-005
fmort(1,10)     0.132404 1.56684e-005
fmort(1,11)     0.150842 9.70652e-006
fmort(1,12)     0.160028 4.37388e-006
fmort(1,13)     0.115996  5.2051e-006
fmort(1,14)     0.166421 -1.82077e-006
fmort(1,15)     0.176189 2.18953e-007
fmort(1,16)     0.156124 -3.18511e-006
fmort(1,17)     0.304407 -3.64118e-006
fmort(1,18)     0.246382 -2.92888e-006
fmort(1,19)     0.242819 -1.04999e-005
fmort(1,20)     0.237203 4.49999e-006
fmort(1,21)     0.330277 -8.04468e-006
fmort(1,22)     0.240398 -1.17554e-005
fmort(1,23)     0.398812 -1.92937e-005
fmort(1,24)     0.331166 -2.71463e-005
fmort(1,25)     0.329866 -2.20549e-005
fmort(1,26)     0.301296 -1.97855e-005
fmort(1,27)     0.290917 4.73865e-006
fmort(1,28)       0.4165 -4.16975e-006
fmort(1,29)      0.30962 3.37081e-005
fmort(1,30)     0.468867 7.28726e-005
logsel_slope_fsh[1](1)    0.0478587 3.18613e-006
sel50_fsh[1](1)      1.95252 1.00201e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8578 -7.09093e-007
logsel_slope_ind[1](1)     0.825908 5.44031e-007
sel50_ind[1](1)      1.43096  6.3496e-006
repl_F     0.115004 7.74251e-007
