ParName   Value   Gradient
SR_parm[1]      6.94126 9.10681e-005
recdev_early(-11)    -0.032263 1.15543e-005
recdev_early(-10)     0.165924 -5.29379e-006
recdev_early(-9)    0.0621384 -3.55133e-007
recdev_early(-8)   -0.0889474 -1.92745e-006
recdev_early(-7)    0.0631401 -2.85523e-006
recdev_early(-6)    -0.172996 1.82212e-006
recdev_early(-5)   0.00929434 3.15707e-006
recdev_early(-4)    -0.103233 1.20016e-006
recdev_early(-3)   -0.0358036 2.11131e-006
recdev_early(-2)   -0.0129614 1.26046e-005
recdev_early(-1)   -0.0271755 7.10952e-006
recdev_early(0)   -0.0329802 8.01246e-006
recdev1(1)   -0.0444595 -8.55167e-006
recdev1(2)    -0.147386 -1.99419e-005
recdev1(3)     0.130055 6.08529e-006
recdev1(4)   -0.0822767 -1.91309e-006
recdev1(5)    0.0623326 -1.11985e-006
recdev1(6)     0.220645 5.64323e-006
recdev1(7)   0.00218375 2.05909e-007
recdev1(8)    -0.269893 -7.1761e-007
recdev1(9)   -0.0675779 7.57009e-006
recdev1(10)    0.0485291 -1.30048e-005
recdev1(11)     0.283488  1.7915e-006
recdev1(12)   -0.0412771 -1.20591e-005
recdev1(13)    0.0994333 1.73325e-006
recdev1(14)   -0.0906541 -1.17303e-005
recdev1(15)    -0.204139 -7.0015e-006
recdev1(16)    0.0611432 -5.10394e-006
recdev1(17)    -0.197952 -1.53119e-005
recdev1(18)     0.182087 2.58366e-006
recdev1(19)    0.0904247 7.25605e-006
recdev1(20)    0.0758605 8.75909e-006
recdev1(21)     0.269329 2.62009e-005
recdev1(22)   -0.0154476 1.29714e-005
recdev1(23)    -0.311617  2.9239e-005
recdev1(24)    -0.301618 2.19689e-005
recdev1(25)     0.204859 2.35089e-005
recdev1(26)    0.0434677 -4.56072e-006
recdev1(27)     0.365717 -6.71348e-006
recdev1(28)    -0.136336 -2.07611e-005
recdev1(29)    -0.220825 -1.34463e-005
recdev1(30)  -0.00809592 -1.41536e-005
init_F[1]    0.0174344 -1.2253e-006
F_rate[1]   0.00868604 -1.08349e-005
F_rate[2]    0.0204677 1.44212e-005
F_rate[3]    0.0371812 -1.4099e-005
F_rate[4]    0.0677322 4.97998e-007
F_rate[5]    0.0727271 -5.0939e-007
F_rate[6]     0.106295 -2.04249e-006
F_rate[7]    0.0853008 -2.87265e-006
F_rate[8]     0.113576 -3.72953e-006
F_rate[9]    0.0926824 -2.84689e-006
F_rate[10]     0.172891 -1.5399e-006
F_rate[11]     0.115974 4.15573e-006
F_rate[12]     0.116876 6.98084e-006
F_rate[13]     0.249871 -1.25172e-006
F_rate[14]     0.251762 6.79665e-007
F_rate[15]     0.184719 1.95982e-006
F_rate[16]     0.259719 3.11282e-006
F_rate[17]     0.171638 2.79927e-006
F_rate[18]     0.205903 2.05734e-006
F_rate[19]     0.277827 -2.49975e-006
F_rate[20]      0.30007 -3.88913e-006
F_rate[21]     0.274266 -6.59083e-006
F_rate[22]     0.358602 -7.6086e-006
F_rate[23]     0.367761 -8.7031e-006
F_rate[24]     0.443434 -1.19317e-005
F_rate[25]      0.47917 -2.85043e-006
F_rate[26]     0.286901 9.26403e-006
F_rate[27]     0.533015 -1.66063e-007
F_rate[28]      0.43643 2.87984e-006
F_rate[29]     0.396038 1.24481e-005
F_rate[30]     0.406039 -5.61149e-007
Q_parm[1]     -7.93178 -4.51667e-007
selparm[1]      1.97082 1.20067e-005
selparm[2]      3.00568 -3.38491e-007
selparm[3]      1.54166 8.56565e-007
selparm[4]      1.43121 -1.1474e-006
