"V1","V2","V3","V4"
-0.0124326262622105,0.00116850000000005,0.00123849999999999,-0.00369340899371787
-0.0305345413752353,0.0065555,0.00666199999999998,0.00226116565070481
-0.0377779733037015,0.018744,0.018729,0.018890961449269
-0.0168665724145281,0.001536,0.00153300000000002,-0.0025270400146365
-0.0158819631391972,0.00902749999999998,0.008935,-0.0011196506925362
-0.0168665724145281,0.00666499999999996,0.0069135,-0.00982161594376146
-0.0144057871910377,0.00530700000000002,0.00531900000000002,-0.00358316545627525
-0.0300498086863175,-0.00434719999999999,-0.00418270000000001,-0.00997996231220583
0.0105446490944012,0.00837200000000001,0.00354899999999998,0.0113448795609007
