ParName   Value   Gradient
SR_parm[1]      6.90221   0.00012178
recdev_early(-11)    0.0246394 4.93893e-005
recdev_early(-10)   -0.0159165 1.15523e-005
recdev_early(-9)    -0.055044 7.37857e-006
recdev_early(-8)   -0.0559849 3.14206e-005
recdev_early(-7)    0.0306307 2.91573e-005
recdev_early(-6)    0.0747812 3.34006e-005
recdev_early(-5)   -0.0637998 2.97602e-005
recdev_early(-4)    0.0347159 3.52608e-005
recdev_early(-3)    0.0223008 3.60115e-005
recdev_early(-2)    0.0650023 3.61383e-005
recdev_early(-1)     0.102405 3.58245e-005
recdev_early(0)   -0.0370427 3.07847e-005
recdev1(1)    -0.180859 1.80097e-005
recdev1(2)     0.107151 2.33858e-005
recdev1(3)    -0.288205 1.81584e-005
recdev1(4)   -0.0613442 2.13334e-005
recdev1(5)     0.015928 1.58916e-005
recdev1(6)    -0.317286 1.31138e-005
recdev1(7)   -0.0645572 1.23077e-005
recdev1(8)    -0.160164 1.37574e-005
recdev1(9)    0.0741096 1.13552e-005
recdev1(10)     0.125389 5.96525e-006
recdev1(11)    0.0452074 1.37621e-005
recdev1(12)     0.400606 -3.89183e-006
recdev1(13)    0.0184807 -9.58464e-008
recdev1(14)    0.0451971 -5.33681e-006
recdev1(15)     -0.11822 -8.26099e-006
recdev1(16)     0.188709 -2.84123e-005
recdev1(17)   -0.0464332 -1.7392e-005
recdev1(18)   -0.0778985 -1.21391e-005
recdev1(19)   -0.0196365 -1.48891e-005
recdev1(20)    0.0290742 -1.46029e-005
recdev1(21)    -0.088268 -1.05815e-005
recdev1(22)     0.175694 -1.39213e-005
recdev1(23)    0.0957068 -1.12602e-005
recdev1(24)    0.0701831 -4.04862e-006
recdev1(25)    -0.279672 -2.16518e-007
recdev1(26)     0.149196 1.50903e-006
recdev1(27)    -0.137343 -3.65563e-006
recdev1(28)    0.0644264 -5.99188e-006
recdev1(29)     0.233168 -6.46365e-006
recdev1(30)    0.0016592 -6.0984e-006
init_F[1]   0.00792355 -1.15633e-005
F_rate[1]   0.00930111 5.93516e-005
F_rate[2]    0.0267064 2.68362e-005
F_rate[3]     0.044022 1.89752e-005
F_rate[4]     0.059048 1.37144e-005
F_rate[5]    0.0476461 1.70456e-005
F_rate[6]    0.0845584 9.94748e-006
F_rate[7]    0.0861554 9.55779e-006
F_rate[8]      0.18285  7.6745e-006
F_rate[9]     0.107135 1.65575e-005
F_rate[10]     0.130737 1.52185e-005
F_rate[11]     0.149992 1.15286e-005
F_rate[12]     0.161863 7.32726e-006
F_rate[13]      0.11805 6.76359e-006
F_rate[14]     0.171831 3.04496e-006
F_rate[15]     0.180706 3.43347e-006
F_rate[16]     0.161747 5.13688e-006
F_rate[17]     0.311379 3.98451e-006
F_rate[18]     0.255803 3.30617e-006
F_rate[19]     0.251109 2.47148e-006
F_rate[20]      0.25064 3.08336e-006
F_rate[21]     0.346058 4.22061e-006
F_rate[22]     0.248586    4.22e-007
F_rate[23]     0.401056 -1.82405e-006
F_rate[24]     0.326043 -2.24151e-006
F_rate[25]     0.316515 -8.40913e-006
F_rate[26]      0.28698 -7.91314e-006
F_rate[27]     0.282476 -3.74572e-006
F_rate[28]     0.396546 3.47624e-006
F_rate[29]     0.307861  9.8679e-007
F_rate[30]     0.475711 3.34594e-006
Q_parm[1]     -7.96584 -1.85364e-006
selparm[1]      1.99178 -2.05965e-006
selparm[2]      3.11892 -4.01916e-006
selparm[3]      1.42105 1.38134e-006
selparm[4]      1.37318 -1.35745e-006
