ParName   Value   Gradient
SR_parm[1]      6.91666 -7.60522e-005
recdev_early(-11)     0.119724 -2.39252e-005
recdev_early(-10)   -0.0294939 -4.60086e-006
recdev_early(-9)    -0.107858 -4.28407e-006
recdev_early(-8)   -0.0501489 -8.99452e-006
recdev_early(-7)    0.0226332 -7.22272e-006
recdev_early(-6)    0.0356574 -9.88479e-006
recdev_early(-5)   -0.0206707 -9.71019e-006
recdev_early(-4)   -0.0431012 -1.00332e-005
recdev_early(-3)   -0.0462371 -8.76868e-006
recdev_early(-2)    -0.221929 -8.25196e-006
recdev_early(-1)    0.0323784 -1.10197e-005
recdev_early(0)     0.056003 -9.64758e-006
recdev1(1)    -0.144705 -2.76407e-006
recdev1(2)    -0.119121 -5.01743e-006
recdev1(3)     0.355464 -6.90068e-006
recdev1(4)   -0.0870738 -6.11166e-006
recdev1(5)      0.17012 -7.66069e-006
recdev1(6)     0.268656 -6.36402e-006
recdev1(7)   -0.0802393 -7.78482e-006
recdev1(8)    -0.054801 -6.4597e-006
recdev1(9)    -0.523944 -5.73993e-006
recdev1(10)    0.0621694 -8.59622e-006
recdev1(11)     0.128463 -6.14465e-006
recdev1(12)    0.0548751 -5.60576e-006
recdev1(13)    -0.151101 -7.9714e-006
recdev1(14)   -0.0826217 -1.05239e-005
recdev1(15)   -0.0687926 -1.38919e-005
recdev1(16)     0.198345 -1.3442e-005
recdev1(17)    -0.105225 -1.18326e-005
recdev1(18)     0.199875 -1.21805e-005
recdev1(19)   -0.0680848 -8.28307e-006
recdev1(20)    -0.154588 -4.5259e-006
recdev1(21)    -0.160454 -3.90593e-006
recdev1(22)    -0.323976 -3.27504e-006
recdev1(23)      0.30996 1.60883e-005
recdev1(24)   -0.0631199 1.79809e-005
recdev1(25)      0.18217 2.88306e-005
recdev1(26)     0.209638 3.27613e-005
recdev1(27)     0.224778 2.89257e-005
recdev1(28)   -0.0899321 1.84394e-005
recdev1(29)   -0.0746641 1.19056e-005
recdev1(30)   -0.0120701 8.96057e-006
init_F[1]    0.0150219 4.29089e-006
F_rate[1]   0.00984891 -3.07523e-005
F_rate[2]     0.028413 -1.24557e-005
F_rate[3]    0.0473354 -1.33665e-005
F_rate[4]     0.063492 -6.2353e-006
F_rate[5]    0.0513237 -2.83304e-006
F_rate[6]    0.0922155 -1.05535e-006
F_rate[7]    0.0930806  4.2596e-007
F_rate[8]      0.19571 1.93721e-006
F_rate[9]     0.113855 1.43979e-006
F_rate[10]     0.138478  2.2004e-007
F_rate[11]     0.156194 -2.08997e-006
F_rate[12]     0.167309 -4.10468e-006
F_rate[13]     0.120183 -4.24724e-006
F_rate[14]     0.175387 2.08286e-006
F_rate[15]     0.186912 3.77853e-006
F_rate[16]     0.167999 3.52279e-006
F_rate[17]     0.327138 4.39644e-006
F_rate[18]     0.266381 5.63573e-006
F_rate[19]     0.262849  5.7798e-006
F_rate[20]     0.255765 4.11485e-006
F_rate[21]     0.361567 3.67085e-006
F_rate[22]     0.262862 -3.1459e-007
F_rate[23]     0.426927 -1.19298e-006
F_rate[24]     0.351867 -4.67379e-006
F_rate[25]     0.355579 -5.31175e-006
F_rate[26]     0.324652 -7.35171e-006
F_rate[27]     0.322662 -7.74399e-006
F_rate[28]     0.453919 -9.0681e-006
F_rate[29]     0.346728 -1.72384e-006
F_rate[30]     0.534518 1.43905e-005
Q_parm[1]      -7.9966 -9.96234e-007
selparm[1]      2.17386 1.97826e-006
selparm[2]      3.20064 2.59776e-006
selparm[3]      1.45485 -1.61279e-006
selparm[4]      1.35398 5.15266e-007
