ParName   Value   Gradient
mean_log_rec      13.6918 -7.60908e-007
log_Rzero      13.7237 -1.60584e-007
rec_dev(-11)    -0.107479 -7.09066e-007
rec_dev(-10)    -0.128541 -8.92245e-007
rec_dev(-9)    0.0117337 -7.9771e-007
rec_dev(-8)    0.0189758 -9.72708e-007
rec_dev(-7)     0.128775 -1.19571e-006
rec_dev(-6)    0.0144814 -1.29809e-006
rec_dev(-5)     0.103871 -1.59636e-006
rec_dev(-4)   -0.0992944 -1.30656e-006
rec_dev(-3)    0.0629065 -1.64337e-006
rec_dev(-2)   -0.0536035 -1.38938e-006
rec_dev(-1)   -0.0245043 -1.34045e-006
rec_dev(0)    0.0338957 -1.17707e-006
rec_dev(1)    0.0375069 -6.40535e-007
rec_dev(2)      0.15749 -3.60204e-007
rec_dev(3)     0.173197 1.03289e-007
rec_dev(4)    -0.139013 2.73632e-007
rec_dev(5)  0.000481964 6.51485e-007
rec_dev(6)    -0.126757 6.51893e-007
rec_dev(7)     0.426095  1.6848e-006
rec_dev(8)    -0.300513 6.30893e-007
rec_dev(9)   -0.0652346 1.11418e-006
rec_dev(10)     0.277804 1.87711e-006
rec_dev(11)     0.138783 1.24812e-006
rec_dev(12)     0.149787 6.74743e-007
rec_dev(13)   -0.0935449 1.96622e-007
rec_dev(14)    -0.341829 -1.59575e-008
rec_dev(15)    -0.422612 -1.41835e-007
rec_dev(16)   0.00898532 -1.9976e-007
rec_dev(17)   -0.0921215 -3.87959e-007
rec_dev(18)    -0.288532 -5.67088e-007
rec_dev(19)    0.0996618 -1.27039e-006
rec_dev(20)   -0.0953286 -1.3004e-006
rec_dev(21)    -0.332495 -1.26238e-006
rec_dev(22)   -0.0419831 -1.82148e-006
rec_dev(23)   -0.0924031 -1.64961e-006
rec_dev(24)   0.00538827 -1.79117e-006
rec_dev(25)    -0.128258 -1.19228e-006
rec_dev(26)     -0.19707 -8.19722e-007
rec_dev(27)    -0.276395 -2.51271e-007
rec_dev(28)    -0.337593  1.8421e-007
rec_dev(29)     0.159747 6.41097e-007
rec_dev(30)    -0.113328  3.7839e-007
fmort(1,1)   0.00993823 -8.79693e-006
fmort(1,2)    0.0284651 -4.15278e-006
fmort(1,3)     0.048334 -6.35773e-006
fmort(1,4)     0.065164 -5.55091e-006
fmort(1,5)    0.0528765 -1.91643e-006
fmort(1,6)    0.0949158 -1.07031e-006
fmort(1,7)    0.0959455 -9.49036e-007
fmort(1,8)     0.203296 -8.65202e-007
fmort(1,9)     0.119558 -1.37588e-006
fmort(1,10)     0.144089 -3.51595e-007
fmort(1,11)     0.163242 3.25912e-007
fmort(1,12)     0.172849 3.89264e-007
fmort(1,13)     0.123992 9.52427e-007
fmort(1,14)     0.178264 2.67009e-006
fmort(1,15)     0.190528 -3.26966e-008
fmort(1,16)     0.170368 2.16608e-007
fmort(1,17)     0.327885 -3.62593e-007
fmort(1,18)     0.269732 4.52028e-007
fmort(1,19)     0.266378 4.18761e-007
fmort(1,20)     0.261997 4.87785e-007
fmort(1,21)      0.36183 7.49889e-007
fmort(1,22)      0.26756 1.64535e-007
fmort(1,23)     0.439896 3.92097e-007
fmort(1,24)     0.366712 5.51079e-007
fmort(1,25)      0.36464 -5.0548e-007
fmort(1,26)     0.342071 -6.83504e-007
fmort(1,27)      0.34922  6.4976e-007
fmort(1,28)     0.514946 -1.01263e-006
fmort(1,29)     0.416824   -1.03e-006
fmort(1,30)     0.689623 5.33836e-007
logsel_slope_fsh[1](1)   -0.0616443 -3.82408e-008
sel50_fsh[1](1)      2.05814  1.7108e-008
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.7581  7.8598e-009
logsel_slope_ind[1](1)     0.729274 1.52494e-008
sel50_ind[1](1)      1.53596 3.54316e-008
repl_F     0.133218 -2.83256e-008
