ParName   Value   Gradient
SR_parm[1]      6.96314 4.85318e-005
recdev_early(-11)      0.04896 -3.94463e-005
recdev_early(-10)     0.164206 -4.95981e-006
recdev_early(-9)    -0.305962 -9.94617e-006
recdev_early(-8)     0.111839 -3.14775e-006
recdev_early(-7)     0.057627 -1.43799e-005
recdev_early(-6)    -0.040678 -1.62715e-005
recdev_early(-5)   -0.0536004 -2.16713e-005
recdev_early(-4)    -0.102058 -1.68361e-005
recdev_early(-3)   -0.0181441 -2.42622e-005
recdev_early(-2)   -0.0110642 -2.71353e-006
recdev_early(-1)  -0.00230166 -2.93632e-005
recdev_early(0)   -0.0984819 -1.04883e-005
recdev1(1)    -0.250341 -3.78039e-005
recdev1(2)    -0.286854 -3.35227e-005
recdev1(3)    -0.321744 -1.71479e-005
recdev1(4)     0.602658 4.75022e-005
recdev1(5)     0.361556 -1.16838e-005
recdev1(6)     0.188192 -4.08329e-005
recdev1(7)     0.041525 -4.98812e-005
recdev1(8)    -0.161111 -2.8615e-005
recdev1(9)     0.310005 -6.9554e-005
recdev1(10)    -0.089344 -2.79743e-005
recdev1(11)    -0.278846 -2.54687e-005
recdev1(12)    -0.292349 -6.10645e-006
recdev1(13)     0.137127 1.81346e-005
recdev1(14)   -0.0826302 2.06425e-005
recdev1(15)      0.29318  3.3604e-005
recdev1(16)    -0.772039 3.71295e-005
recdev1(17)    -0.048627 4.72301e-005
recdev1(18)     0.429684 8.86143e-005
recdev1(19)     0.129686 7.46603e-005
recdev1(20)    -0.299971 3.63877e-005
recdev1(21)     -0.42331 2.48163e-005
recdev1(22)     0.420684 8.69667e-005
recdev1(23)    -0.132685 1.96011e-005
recdev1(24)     0.519611 -2.16048e-005
recdev1(25)    -0.094703 -2.18692e-005
recdev1(26)    0.0676297 -3.56727e-005
recdev1(27)   -0.0236046 -3.89023e-005
recdev1(28)    -0.378282 -2.34644e-005
recdev1(29)     0.448267 -2.65635e-005
recdev1(30)   -0.0133636 -1.67104e-005
init_F[1]    0.0224914  1.0192e-005
F_rate[1]   0.00999144 -3.74654e-005
F_rate[2]     0.028243 -6.34745e-006
F_rate[3]    0.0465038 -2.2251e-005
F_rate[4]    0.0624877 -1.43092e-005
F_rate[5]    0.0495427 -2.78806e-005
F_rate[6]    0.0885398 -6.73999e-006
F_rate[7]    0.0880684 -1.97231e-005
F_rate[8]     0.187441 -1.11863e-005
F_rate[9]     0.107399 -7.40854e-006
F_rate[10]     0.132214 7.21891e-006
F_rate[11]     0.149842 1.26061e-005
F_rate[12]      0.16254 2.66626e-006
F_rate[13]     0.117947 -3.05463e-006
F_rate[14]     0.173046 -2.07959e-006
F_rate[15]     0.183366 -1.23769e-005
F_rate[16]      0.16461 -2.07212e-005
F_rate[17]     0.323626 -2.21523e-005
F_rate[18]     0.265793 -1.78159e-005
F_rate[19]     0.268056 -1.10402e-005
F_rate[20]     0.264929 -9.66071e-006
F_rate[21]     0.367346 -1.93079e-005
F_rate[22]     0.267727 -5.98246e-006
F_rate[23]     0.444693 2.92778e-006
F_rate[24]     0.369982 8.57674e-006
F_rate[25]     0.371173 1.78385e-005
F_rate[26]     0.337102 2.90893e-005
F_rate[27]     0.331665 2.20469e-005
F_rate[28]     0.464693 2.71212e-005
F_rate[29]     0.355505 3.36491e-006
F_rate[30]     0.534362 -2.66151e-005
Q_parm[1]     -8.02394 -1.55773e-006
selparm[1]      2.09093 1.31529e-005
selparm[2]      2.85369 3.88309e-006
selparm[3]      1.53897  4.0068e-007
selparm[4]       1.6053 -2.97331e-007
