ParName   Value   Gradient
mean_log_rec      13.7754 -1.74749e-005
log_Rzero      13.8944 -1.18706e-006
rec_dev(-11)   -0.0267794 -2.72247e-006
rec_dev(-10)    -0.032495 1.15906e-006
rec_dev(-9)     0.101501 -9.7566e-006
rec_dev(-8)  -0.00981882 -1.47559e-005
rec_dev(-7)    0.0031396 -1.52671e-005
rec_dev(-6)   -0.0179803 -1.58533e-005
rec_dev(-5)    -0.122649 -1.24749e-005
rec_dev(-4)   -0.0914571 -1.42288e-005
rec_dev(-3)    0.0395645 -2.31675e-005
rec_dev(-2)  -0.00784453 -2.18072e-005
rec_dev(-1)    0.0529413 -2.82059e-005
rec_dev(0)      0.08052 -2.34296e-005
rec_dev(1)    0.0265954 -1.65795e-005
rec_dev(2)     0.223811 -2.58594e-005
rec_dev(3)   -0.0482719 -1.66908e-005
rec_dev(4)     0.257985 -1.85511e-005
rec_dev(5)     0.205291 -1.46612e-005
rec_dev(6)     0.400771 -2.13696e-005
rec_dev(7)     0.367449 -2.22282e-005
rec_dev(8)     0.108663 -2.14921e-005
rec_dev(9)    -0.129927 -1.40134e-005
rec_dev(10)   -0.0974739 -1.42185e-005
rec_dev(11)     0.182684 -1.70889e-005
rec_dev(12)    -0.185043 -1.14819e-005
rec_dev(13)     0.152977 -2.01024e-005
rec_dev(14)   -0.0470064 -1.81879e-005
rec_dev(15)    0.0622664 -1.95046e-005
rec_dev(16)    -0.263881 -1.63344e-005
rec_dev(17)   -0.0229607 -1.64265e-005
rec_dev(18)    -0.141577 -1.17884e-005
rec_dev(19)  -0.00200238 -1.27188e-005
rec_dev(20)    0.0972451 -1.49298e-005
rec_dev(21)     0.182129 -1.40395e-005
rec_dev(22)     0.178897 -6.76516e-006
rec_dev(23)    0.0373763  4.1326e-006
rec_dev(24)   -0.0893297 1.39059e-005
rec_dev(25)     0.293057 3.71877e-005
rec_dev(26)   -0.0184911  2.1393e-005
rec_dev(27)    -0.229547 1.95011e-005
rec_dev(28)    -0.365492 1.64067e-005
rec_dev(29)    -0.436274 1.10228e-005
rec_dev(30)    -0.324468 1.17712e-005
fmort(1,1)   0.00899663 -0.000115197
fmort(1,2)    0.0261084 -6.38941e-005
fmort(1,3)    0.0435806 -2.45832e-005
fmort(1,4)    0.0590842 -2.61502e-005
fmort(1,5)    0.0475946 -1.72996e-005
fmort(1,6)    0.0872001 -1.00176e-005
fmort(1,7)    0.0886167 -1.05646e-005
fmort(1,8)      0.18663 2.76103e-005
fmort(1,9)     0.109307 -7.90557e-006
fmort(1,10)     0.133309 -9.97315e-006
fmort(1,11)     0.152365 -2.79141e-005
fmort(1,12)     0.162603 -8.01905e-006
fmort(1,13)     0.117541 -3.73277e-006
fmort(1,14)     0.171919 6.80468e-006
fmort(1,15)     0.183147   -1.18e-005
fmort(1,16)     0.164454 -1.61304e-006
fmort(1,17)     0.316629 -8.33272e-007
fmort(1,18)     0.257158 5.50594e-007
fmort(1,19)     0.253751 3.27028e-007
fmort(1,20)     0.250567 1.22265e-006
fmort(1,21)     0.347484 -4.63124e-006
fmort(1,22)     0.250738 -1.51058e-005
fmort(1,23)     0.417069 -1.13961e-005
fmort(1,24)     0.340793 -1.95849e-005
fmort(1,25)     0.335905 -9.82954e-006
fmort(1,26)     0.304204 -6.41211e-006
fmort(1,27)     0.296594 9.64961e-006
fmort(1,28)     0.415488 -1.43924e-005
fmort(1,29)     0.305667 7.95886e-006
fmort(1,30)     0.447115  2.5841e-005
logsel_slope_fsh[1](1)    0.0244002 -1.7746e-006
sel50_fsh[1](1)      1.97146 -2.87624e-007
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.9317 -4.49432e-007
logsel_slope_ind[1](1)     0.721442 1.38956e-007
sel50_ind[1](1)      1.49453 4.61734e-006
repl_F  -0.00524828 4.59288e-008
