ParName   Value   Gradient
mean_log_rec      13.7596 -0.000168865
log_Rzero      13.8863 -9.6371e-006
rec_dev(-11)   -0.0457764 -2.39155e-005
rec_dev(-10)   -0.0553681 -2.45012e-005
rec_dev(-9)    0.0159321 -9.55792e-005
rec_dev(-8)    0.0765833 -9.74358e-005
rec_dev(-7)    0.0540818 -0.000121741
rec_dev(-6)    0.0466129 -0.000126245
rec_dev(-5)   -0.0529956 -0.000112993
rec_dev(-4)    0.0100157 -0.000137575
rec_dev(-3)   -0.0313871 -0.000146506
rec_dev(-2)   -0.0892815 -0.000144246
rec_dev(-1)    0.0195323 -0.000168422
rec_dev(0)   -0.0401374 -0.000132035
rec_dev(1)    0.0871215 -0.000141455
rec_dev(2)   -0.0970738 -0.000115705
rec_dev(3)    0.0762352 -0.000104954
rec_dev(4)     0.263559 -0.000109723
rec_dev(5)     0.234452 -9.60265e-005
rec_dev(6)     0.434441 -9.19845e-005
rec_dev(7)   -0.0315636 -6.11655e-005
rec_dev(8)    0.0808116 -7.00863e-005
rec_dev(9)    -0.136299 -5.6773e-005
rec_dev(10)       0.2948 -6.93461e-005
rec_dev(11)    -0.190554 -5.37278e-005
rec_dev(12)     -0.16363 -2.89016e-005
rec_dev(13)     0.283041 -4.32439e-005
rec_dev(14)     0.229797 -4.27071e-005
rec_dev(15)    -0.158128 -3.17169e-005
rec_dev(16)      0.15926 -3.22616e-005
rec_dev(17)    -0.216051 -3.05686e-005
rec_dev(18)     -0.22316 -5.53007e-005
rec_dev(19)     0.116664 -0.000100113
rec_dev(20)   -0.0431196 -0.000100545
rec_dev(21)   -0.0893474 -0.000112983
rec_dev(22)     0.124482 -0.000149758
rec_dev(23)   -0.0441418 -0.000124637
rec_dev(24)      0.10704 -0.000136009
rec_dev(25)     0.241184 -0.000157453
rec_dev(26)    -0.380719 -9.66974e-005
rec_dev(27)     0.138187 -0.000182836
rec_dev(28)    0.0569826 -0.000146673
rec_dev(29)    -0.157648 -6.22537e-005
rec_dev(30)    -0.215897 -1.22558e-005
fmort(1,1)   0.00901114 -0.000632488
fmort(1,2)    0.0262229 -0.000323845
fmort(1,3)    0.0436696 -0.000259575
fmort(1,4)    0.0591259  -0.00034286
fmort(1,5)    0.0477721 -0.000181874
fmort(1,6)    0.0849338 -0.000121256
fmort(1,7)    0.0854476 -9.6329e-005
fmort(1,8)     0.180767 -6.0835e-005
fmort(1,9)     0.104686 2.52184e-006
fmort(1,10)     0.127639 -9.31029e-006
fmort(1,11)      0.14238 -3.99786e-006
fmort(1,12)     0.152256 -6.31138e-006
fmort(1,13)     0.109992 -4.96644e-005
fmort(1,14)     0.158176 -4.92276e-005
fmort(1,15)     0.171136 -7.90132e-005
fmort(1,16)     0.153375 -7.20202e-005
fmort(1,17)     0.301215  8.4855e-005
fmort(1,18)     0.250784 1.06973e-005
fmort(1,19)     0.246922 1.98621e-005
fmort(1,20)     0.241199 1.73883e-005
fmort(1,21)     0.334022 6.98428e-005
fmort(1,22)     0.244189 2.70989e-005
fmort(1,23)     0.392955 5.29084e-006
fmort(1,24)     0.329934 -2.33496e-005
fmort(1,25)     0.325306 -2.22452e-005
fmort(1,26)     0.301564 -7.24951e-006
fmort(1,27)     0.295879 9.00629e-005
fmort(1,28)     0.419408 8.01572e-005
fmort(1,29)     0.319879 3.63771e-005
fmort(1,30)     0.488781 -0.000177929
logsel_slope_fsh[1](1)    0.0584937 -5.09092e-006
sel50_fsh[1](1)      1.82178 -5.72691e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.9549 -2.98613e-006
logsel_slope_ind[1](1)     0.782255 1.31746e-006
sel50_ind[1](1)      1.47369 1.21244e-005
repl_F    0.0241524 3.38812e-006
