ParName   Value   Gradient
mean_log_rec      13.2871 -1.10562e-005
log_Rzero      13.6174 -1.41317e-006
rec_dev(-11)     -0.39483 -1.26852e-006
rec_dev(-10)    -0.454362 -3.41086e-006
rec_dev(-9)    -0.368081 2.51665e-005
rec_dev(-8)     -0.13617 1.41259e-005
rec_dev(-7)    -0.159144 -4.24028e-005
rec_dev(-6)    0.0202368 -8.92386e-006
rec_dev(-5)   -0.0427541 -8.78501e-006
rec_dev(-4)     0.231732 -5.3785e-005
rec_dev(-3)     0.253818 -3.99726e-005
rec_dev(-2)     0.249006 -2.66208e-005
rec_dev(-1)     0.333144 -2.87248e-005
rec_dev(0)     0.210058 -2.78287e-005
rec_dev(1)     0.244135 -2.45421e-005
rec_dev(2)     0.190604 -1.34645e-005
rec_dev(3)     0.304591 -1.42896e-005
rec_dev(4)     0.635786 -3.2904e-005
rec_dev(5)     0.520094 -1.52943e-005
rec_dev(6)     0.668774 -1.28358e-005
rec_dev(7)     0.327685 -3.86626e-006
rec_dev(8)     0.435502 8.21626e-006
rec_dev(9)     0.228234 4.10267e-005
rec_dev(10)     0.646185 1.12429e-005
rec_dev(11)     0.268726 1.57342e-005
rec_dev(12)     0.208274 1.10578e-005
rec_dev(13)     0.813524 3.77332e-005
rec_dev(14)     0.665106 2.08125e-005
rec_dev(15)     0.475924 1.46618e-005
rec_dev(16)     0.646757 1.60806e-005
rec_dev(17)      0.15267  1.1819e-005
rec_dev(18)     0.294286 1.99423e-006
rec_dev(19)     0.442798 -4.35601e-006
rec_dev(20)     0.529141 -2.83124e-006
rec_dev(21)      0.45794 -4.23238e-006
rec_dev(22)     0.548217 -1.87565e-005
rec_dev(23)     0.467032 -2.78239e-005
rec_dev(24)     0.597493 -3.14517e-005
rec_dev(25)     0.603362 -2.9319e-005
rec_dev(26)    0.0840782 -1.44647e-005
rec_dev(27)     0.517741 -1.17991e-005
rec_dev(28)     0.276119 -4.08323e-007
rec_dev(29)    0.0174021 -2.55541e-006
rec_dev(30)    0.0847902 1.48802e-006
fmort(1,1)    0.0106157 3.28683e-005
fmort(1,2)    0.0301765 1.41353e-006
fmort(1,3)    0.0491244 -3.2729e-005
fmort(1,4)    0.0665676 -1.71849e-005
fmort(1,5)    0.0524266 -0.000103094
fmort(1,6)    0.0925863 4.63024e-005
fmort(1,7)     0.093121 3.60417e-005
fmort(1,8)     0.196399  -0.00012228
fmort(1,9)     0.114782 3.62227e-006
fmort(1,10)     0.141285 -1.18883e-005
fmort(1,11)     0.160786 -5.26059e-005
fmort(1,12)     0.171281 2.97825e-005
fmort(1,13)     0.123223 -2.63457e-006
fmort(1,14)     0.172729 -2.64134e-006
fmort(1,15)     0.180986 2.59706e-005
fmort(1,16)     0.158154 -1.02016e-005
fmort(1,17)     0.312161 2.67682e-005
fmort(1,18)     0.254508 -1.86612e-005
fmort(1,19)      0.25194 -1.48517e-005
fmort(1,20)     0.250047 5.78939e-005
fmort(1,21)     0.346639 2.57417e-006
fmort(1,22)     0.252317 4.50052e-005
fmort(1,23)     0.419602 1.29965e-005
fmort(1,24)     0.346337  -2.205e-005
fmort(1,25)     0.351427 2.23236e-005
fmort(1,26)     0.327698 9.88169e-006
fmort(1,27)      0.33642 -2.17848e-005
fmort(1,28)      0.49907 -2.81093e-005
fmort(1,29)     0.409315 -8.13785e-006
fmort(1,30)     0.694875 -3.73293e-006
logsel_slope_fsh[1](1)    0.0885248 -4.10165e-007
sel50_fsh[1](1)      3.71567 1.54151e-007
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]      -14.824 1.71344e-007
logsel_slope_ind[1](1)     0.519452 6.14783e-007
sel50_ind[1](1)      1.84851 2.97882e-006
repl_F   -0.0885764 2.52234e-007
