ParName   Value   Gradient
mean_log_rec       13.775 -2.61619e-007
log_Rzero      13.7834 -4.04895e-007
rec_dev(-11)   -0.0103122 -2.28635e-006
rec_dev(-10)    -0.012567 -7.80992e-006
rec_dev(-9)    -0.200243 -2.99008e-007
rec_dev(-8)    0.0840955 -9.31185e-006
rec_dev(-7)    0.0718187 -6.10503e-006
rec_dev(-6) -0.000192191 -6.18392e-006
rec_dev(-5)     -0.11504 -6.40203e-006
rec_dev(-4)     0.113835 -7.13941e-006
rec_dev(-3)   0.00232768 -9.62382e-006
rec_dev(-2)    0.0653081 -9.70211e-006
rec_dev(-1)     0.029355 -8.35969e-006
rec_dev(0)   -0.0369934 -5.88932e-006
rec_dev(1)   0.00827139 -1.79522e-006
rec_dev(2)   0.00634526 -4.04427e-006
rec_dev(3)    0.0724328 -4.66614e-006
rec_dev(4)     0.320288 -3.60496e-006
rec_dev(5)    -0.224061 2.69664e-007
rec_dev(6)   -0.0672325 -2.20399e-006
rec_dev(7)    -0.146452 -1.87224e-006
rec_dev(8)       0.2707 -2.1871e-006
rec_dev(9)    -0.131721 -2.02827e-006
rec_dev(10)    -0.150426 2.24347e-006
rec_dev(11)    -0.365039 -1.32122e-006
rec_dev(12)     0.129599 -2.83346e-006
rec_dev(13)     0.111528 -2.64297e-006
rec_dev(14)    -0.183567 -2.40221e-006
rec_dev(15)   -0.0464269 -5.21847e-007
rec_dev(16)     0.210977 2.06288e-006
rec_dev(17)    0.0801181 2.09329e-006
rec_dev(18)    -0.190916 2.11928e-006
rec_dev(19)    -0.129991 2.24646e-006
rec_dev(20)     -0.11836 2.83354e-006
rec_dev(21)   -0.0774823 4.56876e-006
rec_dev(22)    -0.289182 3.46929e-006
rec_dev(23)    0.0333308  9.1154e-006
rec_dev(24)    -0.344973 7.26383e-006
rec_dev(25)    -0.290919 1.07219e-005
rec_dev(26)    -0.311997 1.40914e-005
rec_dev(27)     -0.23772  1.5745e-005
rec_dev(28)   -0.0209459 1.74617e-005
rec_dev(29)    -0.334449  5.8415e-006
rec_dev(30)    -0.482221 3.52336e-006
fmort(1,1)    0.0102993 -7.99125e-005
fmort(1,2)    0.0196203 -4.09055e-005
fmort(1,3)    0.0290573 -2.27656e-005
fmort(1,4)    0.0403764 -1.56394e-005
fmort(1,5)    0.0836816 -6.86362e-006
fmort(1,6)    0.0925127 -3.85895e-006
fmort(1,7)    0.0951791 -1.04566e-006
fmort(1,8)     0.107785 8.89375e-007
fmort(1,9)     0.111595 -1.83137e-006
fmort(1,10)     0.152124 -1.52728e-006
fmort(1,11)     0.135401 -3.55929e-006
fmort(1,12)     0.139602 4.75318e-007
fmort(1,13)     0.147094 5.81663e-006
fmort(1,14)     0.188755 -1.42504e-007
fmort(1,15)     0.185764 -1.03621e-006
fmort(1,16)     0.242806 -5.11945e-006
fmort(1,17)     0.156708 -6.71588e-006
fmort(1,18)      0.23071 -5.2447e-006
fmort(1,19)     0.310181 4.41975e-007
fmort(1,20)     0.281954 1.25134e-006
fmort(1,21)      0.22874 1.21253e-007
fmort(1,22)     0.234908 -3.68115e-006
fmort(1,23)     0.358564 -9.51053e-007
fmort(1,24)     0.287475 -1.57116e-006
fmort(1,25)     0.416037 -6.10204e-007
fmort(1,26)     0.323949 -1.21646e-006
fmort(1,27)     0.338119 -5.07054e-006
fmort(1,28)     0.366477 -5.5196e-006
fmort(1,29)     0.284711 2.60289e-006
fmort(1,30)     0.469985 2.31416e-005
logsel_slope_fsh[1](1)  -0.00723439 9.62651e-008
sel50_fsh[1](1)      1.97999  1.4058e-007
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8781 -1.23804e-006
logsel_slope_ind[1](1)     0.772187 -5.18579e-007
sel50_ind[1](1)      1.44743 -9.44613e-007
repl_F    0.0369309  6.9887e-008
