ParName   Value   Gradient
mean_log_rec       13.261 -1.99856e-006
log_Rzero      13.5446 3.94268e-007
rec_dev(-11)     -0.42637 -7.55709e-007
rec_dev(-10)      -0.4891 -7.73914e-007
rec_dev(-9)    -0.346795 -2.98379e-006
rec_dev(-8)    -0.185689 -1.18931e-007
rec_dev(-7)   -0.0755969 2.12472e-006
rec_dev(-6)    -0.113422 1.06052e-006
rec_dev(-5)     0.134514 9.55794e-007
rec_dev(-4)     0.152359 3.97821e-006
rec_dev(-3)     0.190962 3.84031e-006
rec_dev(-2)     0.264629 2.97899e-006
rec_dev(-1)     0.295478 2.35937e-006
rec_dev(0)     0.348756 2.30771e-006
rec_dev(1)     0.238933 1.70217e-006
rec_dev(2)      0.30557 3.09479e-007
rec_dev(3)     0.245188 -5.3525e-007
rec_dev(4)      0.29584 -2.56567e-006
rec_dev(5)     0.184255 -3.03546e-006
rec_dev(6)     0.459483 -3.85469e-006
rec_dev(7)     0.595209 -4.26801e-006
rec_dev(8)      0.37393 -4.19777e-006
rec_dev(9)     0.738861 -4.38605e-006
rec_dev(10)     0.688512 -2.9737e-006
rec_dev(11)     0.454809 -3.04184e-006
rec_dev(12)     0.242207 -1.98968e-006
rec_dev(13)     0.287024 -1.68206e-006
rec_dev(14)      0.48545 -9.13753e-007
rec_dev(15)     0.268081 -6.90329e-007
rec_dev(16)     0.315097 -1.48243e-006
rec_dev(17)     0.445671 5.36443e-008
rec_dev(18)     0.613425 -4.51384e-007
rec_dev(19)     0.482631 -7.07933e-007
rec_dev(20)      0.65105 -2.61735e-006
rec_dev(21)     0.528694 -5.53954e-006
rec_dev(22)      0.22567 -6.9766e-006
rec_dev(23)     0.595945 -8.81913e-006
rec_dev(24)     0.310639 -6.24267e-006
rec_dev(25)     0.266632 -3.92962e-006
rec_dev(26)     0.430448 -1.5219e-006
rec_dev(27)     0.155793 1.77435e-006
rec_dev(28)    0.0840693 1.42419e-006
rec_dev(29)    -0.153632 -2.17855e-007
rec_dev(30)     0.391649 1.43592e-006
fmort(1,1)    0.0110489 -4.10766e-006
fmort(1,2)     0.031414 1.23023e-005
fmort(1,3)    0.0512453 6.89844e-006
fmort(1,4)    0.0681833 5.92878e-006
fmort(1,5)    0.0541052 4.91764e-006
fmort(1,6)    0.0955665 4.28204e-006
fmort(1,7)    0.0944947  2.8796e-006
fmort(1,8)     0.197934 3.25521e-006
fmort(1,9)     0.115476 -1.72446e-006
fmort(1,10)     0.139431 -3.66236e-006
fmort(1,11)     0.156897 -1.39929e-006
fmort(1,12)     0.168743 6.44235e-007
fmort(1,13)     0.119822 -1.32145e-006
fmort(1,14)     0.173971 -2.50305e-006
fmort(1,15)     0.183225 -3.39179e-006
fmort(1,16)     0.161425 -4.4434e-006
fmort(1,17)     0.313141 -6.78448e-007
fmort(1,18)     0.262133 -4.13586e-006
fmort(1,19)     0.260195 -8.2039e-007
fmort(1,20)     0.260721 -8.1234e-008
fmort(1,21)      0.37076 1.85782e-006
fmort(1,22)     0.273732 1.98552e-007
fmort(1,23)     0.459738 -1.16447e-007
fmort(1,24)     0.391527 2.08763e-006
fmort(1,25)     0.389903 1.95548e-006
fmort(1,26)     0.356507  1.2524e-006
fmort(1,27)     0.353247 4.38093e-008
fmort(1,28)     0.506356 -3.63509e-006
fmort(1,29)     0.396708 -6.21033e-006
fmort(1,30)     0.641126 2.70543e-006
logsel_slope_fsh[1](1)    0.0931796 -4.48918e-008
sel50_fsh[1](1)      3.74527 -2.73263e-007
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.7373 3.14414e-008
logsel_slope_ind[1](1)     0.403498 -2.65811e-008
sel50_ind[1](1)      1.93338 -3.36025e-007
repl_F   0.00290327 -1.73193e-008
