ParName   Value   Gradient
SR_parm[1]      6.94028  0.000177962
recdev_early(-11)     0.103828 2.21334e-005
recdev_early(-10)   -0.0427679 -4.34043e-006
recdev_early(-9)    0.0485267 1.71768e-005
recdev_early(-8)    -0.113318 1.58228e-005
recdev_early(-7)   -0.0911956 6.91758e-007
recdev_early(-6)    0.0507306 5.76253e-006
recdev_early(-5)   -0.0783231 7.99229e-006
recdev_early(-4)     0.060189 2.72559e-006
recdev_early(-3)     -0.13495 7.62359e-006
recdev_early(-2)    -0.020409 5.75806e-006
recdev_early(-1)    0.0636867 5.61586e-006
recdev_early(0)   -0.0152283 8.15678e-006
recdev1(1)     0.148339 -2.72116e-005
recdev1(2)   -0.0289488 -2.76081e-005
recdev1(3)    -0.164279 -2.92217e-005
recdev1(4)   -0.0369648 -2.13618e-005
recdev1(5)    -0.251096 -3.98072e-005
recdev1(6)   -0.0106589 -2.05687e-005
recdev1(7)     0.188325 1.44893e-005
recdev1(8)   -0.0179142 -1.02054e-005
recdev1(9)     -0.18138 -9.8422e-006
recdev1(10)     0.280385 2.49093e-005
recdev1(11)    0.0625248  2.3579e-005
recdev1(12)    0.0480465 3.19632e-005
recdev1(13)   -0.0881553  2.3551e-005
recdev1(14)   -0.0567259 3.38073e-005
recdev1(15)   0.00402792 3.69982e-005
recdev1(16)      0.34963  0.000111066
recdev1(17)   0.00593391 3.31348e-005
recdev1(18)    -0.266687 7.90664e-006
recdev1(19)    -0.128597 3.83558e-006
recdev1(20)      0.01798 5.88595e-006
recdev1(21)   -0.0151168 -7.38187e-006
recdev1(22)     -0.04635 -1.49473e-005
recdev1(23)     0.101355 -1.78708e-005
recdev1(24)     -0.11152 -1.31081e-005
recdev1(25)     0.215734 -1.63452e-005
recdev1(26)     -0.16651 -7.18426e-006
recdev1(27)   0.00069503 -9.84955e-006
recdev1(28)     0.290504 -2.0004e-005
recdev1(29)    -0.135117 -2.33221e-005
recdev1(30)  -0.00745907 -2.76996e-005
init_F[1]   0.00820919 -4.52622e-006
F_rate[1]   0.00897568  4.0392e-005
F_rate[2]     0.026163  1.7419e-005
F_rate[3]    0.0438137 -2.26869e-005
F_rate[4]    0.0586305 -9.60994e-007
F_rate[5]     0.046206 -9.1131e-006
F_rate[6]    0.0835877 4.04531e-006
F_rate[7]    0.0848488 -3.62616e-008
F_rate[8]     0.180809  6.8692e-006
F_rate[9]     0.105569 3.13896e-006
F_rate[10]     0.126794 -1.70575e-006
F_rate[11]     0.143486 3.11549e-006
F_rate[12]     0.154819 2.07392e-006
F_rate[13]      0.11265 -6.66492e-006
F_rate[14]     0.162879 -1.24728e-005
F_rate[15]     0.170896 -1.3885e-005
F_rate[16]     0.152762 -8.98883e-006
F_rate[17]     0.296368 -9.9134e-006
F_rate[18]     0.241414 -1.35223e-005
F_rate[19]     0.243179 -1.50308e-005
F_rate[20]     0.240494 2.15861e-007
F_rate[21]      0.33629 6.87695e-006
F_rate[22]     0.243436 2.17894e-005
F_rate[23]     0.402595 9.80361e-006
F_rate[24]      0.33583 8.30198e-006
F_rate[25]     0.334913  1.0195e-006
F_rate[26]     0.305746  6.4785e-007
F_rate[27]     0.301284 -3.78061e-006
F_rate[28]     0.421032 -9.83385e-006
F_rate[29]     0.318911 1.23461e-006
F_rate[30]       0.4764 7.52375e-006
Q_parm[1]     -8.01818 1.34966e-007
selparm[1]      1.96751 1.65709e-005
selparm[2]      2.90598 3.19689e-007
selparm[3]      1.48863 -4.76553e-006
selparm[4]      1.38685 1.18575e-006
