ParName   Value   Gradient
mean_log_rec      13.7365 -0.000167124
log_Rzero      13.8096 8.16972e-006
rec_dev(-11)   -0.0992122 3.29723e-005
rec_dev(-10)    -0.118795 3.78161e-005
rec_dev(-9)     0.146367 4.84999e-005
rec_dev(-8)     0.146752 4.38365e-005
rec_dev(-7)    -0.193751 6.40605e-005
rec_dev(-6)    0.0319081 6.60614e-005
rec_dev(-5)   -0.0612269 7.08858e-005
rec_dev(-4)   0.00861603 7.09647e-005
rec_dev(-3)   -0.0311053 6.86973e-005
rec_dev(-2)     0.074561 6.14251e-005
rec_dev(-1)    0.0819044 4.15068e-005
rec_dev(0)    0.0594609 2.59817e-005
rec_dev(1)   -0.0484028 5.17556e-007
rec_dev(2)     0.130793 -1.89836e-005
rec_dev(3)   -0.0866574 -3.91951e-005
rec_dev(4)     0.029587 -6.07771e-005
rec_dev(5)    -0.111787 -6.46026e-005
rec_dev(6)     0.247677 -0.000125091
rec_dev(7)      0.27418 -0.000156037
rec_dev(8)      0.12589 -0.000149907
rec_dev(9)      0.30875 -0.000204832
rec_dev(10)     0.165715 -0.000184085
rec_dev(11)    0.0220629 -0.000162379
rec_dev(12)     0.298542 -0.000223753
rec_dev(13)   -0.0442207 -0.000145512
rec_dev(14)    -0.115152 -0.000124977
rec_dev(15)     0.255012 -0.000161564
rec_dev(16)    -0.246508 -9.8633e-005
rec_dev(17)    -0.232126 -0.000112419
rec_dev(18)   -0.0120295 -0.000155956
rec_dev(19)     0.125295 -0.000209178
rec_dev(20)    -0.182681 -0.000201265
rec_dev(21)   -0.0146948 -0.000247793
rec_dev(22)    -0.630721 -0.000152643
rec_dev(23)    -0.014198 -0.000304073
rec_dev(24)     0.134838 -0.000395674
rec_dev(25)    0.0476062 -0.000355322
rec_dev(26)    -0.109081 -0.000259872
rec_dev(27)    -0.159878  -0.00017817
rec_dev(28)    -0.523637 -7.3217e-005
rec_dev(29)    0.0184901 -4.07699e-005
rec_dev(30)    -0.131258 6.97558e-006
fmort(1,1)   0.00943871   0.00111591
fmort(1,2)    0.0273518 2.33809e-005
fmort(1,3)    0.0449306  0.000327541
fmort(1,4)    0.0616099  0.000209542
fmort(1,5)    0.0492814  0.000127674
fmort(1,6)    0.0880017 7.64146e-005
fmort(1,7)    0.0893183 3.50147e-005
fmort(1,8)     0.189058  9.1772e-005
fmort(1,9)      0.10943 5.06123e-005
fmort(1,10)     0.133707 -3.99723e-006
fmort(1,11)     0.150628 -1.94056e-005
fmort(1,12)     0.161594 -4.87543e-005
fmort(1,13)     0.118058 -0.000121325
fmort(1,14)     0.169528 -5.16345e-005
fmort(1,15)     0.182263 -4.89959e-005
fmort(1,16)     0.164044 -9.70121e-005
fmort(1,17)     0.316368 4.23183e-005
fmort(1,18)     0.258541 1.79263e-005
fmort(1,19)     0.255824 3.65591e-005
fmort(1,20)     0.250053 7.26239e-005
fmort(1,21)     0.350247 5.90658e-005
fmort(1,22)     0.255734 -3.10193e-005
fmort(1,23)     0.414034 1.20108e-005
fmort(1,24)     0.343073  1.1355e-006
fmort(1,25)     0.335239  4.8326e-005
fmort(1,26)     0.312014 6.21503e-006
fmort(1,27)     0.309809 -5.12503e-005
fmort(1,28)     0.441058 -2.90369e-005
fmort(1,29)      0.34431 -0.000145617
fmort(1,30)     0.529785 -4.02755e-005
logsel_slope_fsh[1](1)   -0.0336084 -6.92822e-006
sel50_fsh[1](1)      2.01454 -1.42138e-005
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8934 -4.58389e-006
logsel_slope_ind[1](1)     0.696564 -6.98673e-007
sel50_ind[1](1)       1.5089 -7.43016e-007
repl_F    0.0999529 3.37622e-006
