ParName   Value   Gradient
SR_parm[1]      6.95964 4.53512e-006
recdev_early(-11)    0.0252988 -4.53414e-006
recdev_early(-10)   -0.0112219 -3.83084e-006
recdev_early(-9)   0.00575888 -2.62632e-006
recdev_early(-8)   -0.0181761 -1.11623e-006
recdev_early(-7)   -0.0244836 -1.32109e-006
recdev_early(-6)    0.0712532 -1.54138e-006
recdev_early(-5)   -0.0439694 -1.10717e-006
recdev_early(-4)   -0.0136094 -3.45758e-007
recdev_early(-3)   -0.0389392 -1.78314e-008
recdev_early(-2)    0.0267287 9.48916e-007
recdev_early(-1)     -0.07041 2.53532e-006
recdev_early(0)   -0.0800037 3.71559e-006
recdev1(1)    -0.210292 5.87616e-006
recdev1(2)     0.105459 7.25432e-006
recdev1(3)    0.0295787  8.1467e-006
recdev1(4)   -0.0670495 8.61969e-006
recdev1(5)     -0.40493 9.82918e-006
recdev1(6)     0.304924 1.22449e-005
recdev1(7)     0.122673 1.19561e-005
recdev1(8)    -0.106357 1.05351e-005
recdev1(9)     -0.28123 1.07535e-005
recdev1(10)     0.011283 1.27071e-005
recdev1(11)       0.2064 1.32093e-005
recdev1(12)     0.347009 1.40091e-005
recdev1(13)     0.276815 1.17717e-005
recdev1(14)    -0.342499 4.45287e-006
recdev1(15)     0.437767 6.94559e-006
recdev1(16)     0.253051 2.40498e-006
recdev1(17)    -0.143515 -9.0907e-007
recdev1(18)    -0.189442 -3.87524e-006
recdev1(19)     0.140055 -8.2497e-006
recdev1(20)    -0.168938 -1.17202e-005
recdev1(21)    -0.181937 -1.54102e-005
recdev1(22)    0.0179338 -1.89748e-005
recdev1(23)     0.236988 -2.4302e-005
recdev1(24)    -0.241153 -1.84882e-005
recdev1(25)    -0.103537 -1.66626e-005
recdev1(26)   -0.0687959 -1.41272e-005
recdev1(27)     0.148774 -1.12518e-005
recdev1(28)    -0.147246 -5.27265e-006
recdev1(29)    0.0239052 -8.24613e-007
recdev1(30)  -0.00569419 -7.15117e-008
init_F[1]    0.0215361  3.3726e-007
F_rate[1]   0.00983493 -1.51001e-005
F_rate[2]    0.0281243 -7.58889e-006
F_rate[3]    0.0461747 -4.84429e-006
F_rate[4]    0.0629602 -3.23571e-006
F_rate[5]    0.0506098 -3.5355e-006
F_rate[6]    0.0896062 -1.75003e-006
F_rate[7]    0.0909226 -1.16765e-006
F_rate[8]     0.193004 -7.18823e-007
F_rate[9]     0.112545  6.9106e-007
F_rate[10]      0.13809 6.19539e-007
F_rate[11]     0.155529 4.97802e-007
F_rate[12]     0.166357 9.08174e-007
F_rate[13]     0.120115 8.51182e-007
F_rate[14]      0.17322 1.27573e-006
F_rate[15]     0.180645 1.80158e-006
F_rate[16]     0.162542 3.40437e-006
F_rate[17]     0.317457 4.31269e-008
F_rate[18]     0.261298   2.469e-006
F_rate[19]      0.25754 3.83569e-006
F_rate[20]      0.25467 4.05564e-006
F_rate[21]     0.352063 3.07722e-006
F_rate[22]     0.256041 3.34654e-006
F_rate[23]     0.431902 4.25781e-006
F_rate[24]     0.359114 2.78116e-006
F_rate[25]     0.357003 1.88968e-006
F_rate[26]     0.327669 6.40388e-007
F_rate[27]     0.321093 -8.30515e-007
F_rate[28]     0.449586 -1.06618e-006
F_rate[29]     0.349555 -4.63258e-006
F_rate[30]     0.530914 -3.47639e-006
Q_parm[1]     -8.02442 2.86405e-007
selparm[1]      2.05165 -4.44268e-006
selparm[2]      2.78622 4.21196e-008
selparm[3]      1.50472 6.92871e-007
selparm[4]      1.43971 7.84013e-007
