ParName   Value   Gradient
SR_parm[1]      6.93254 -0.000241378
recdev_early(-11)    -0.105014 -7.76733e-005
recdev_early(-10)     0.269056 -2.35454e-005
recdev_early(-9)   -0.0323783 -2.04493e-005
recdev_early(-8)     0.118158 -3.53478e-005
recdev_early(-7)    -0.149085 -2.24832e-005
recdev_early(-6)   -0.0779334 -3.77047e-005
recdev_early(-5)      -0.1212 -3.34397e-005
recdev_early(-4)   -0.0303269 -4.03564e-005
recdev_early(-3)     0.204158 -5.2827e-005
recdev_early(-2)   -0.0508659 -4.20346e-005
recdev_early(-1)   -0.0193605 -3.86735e-005
recdev_early(0)    0.0401142 -3.74309e-005
recdev1(1)     0.246684 -2.58625e-005
recdev1(2)    -0.356511 7.21405e-006
recdev1(3)    -0.121192 -6.78541e-006
recdev1(4)    -0.485547 6.23861e-006
recdev1(5)     0.196751 -8.8228e-006
recdev1(6)     0.385505  -2.482e-005
recdev1(7)   -0.0417791 -1.50498e-006
recdev1(8)        0.547 -4.81867e-005
recdev1(9)     0.299385 -2.79702e-005
recdev1(10)   -0.0838071  5.1158e-006
recdev1(11)     0.663372 -4.76398e-005
recdev1(12)    -0.270079 1.18441e-006
recdev1(13)    -0.217626 -1.35384e-005
recdev1(14)     0.519358 -5.31794e-005
recdev1(15)    -0.644985 -2.6118e-005
recdev1(16)    -0.643895  2.4868e-005
recdev1(17)   -0.0198989 -3.67982e-006
recdev1(18)     0.341006 3.14274e-005
recdev1(19)    -0.360354 -1.67724e-006
recdev1(20)     0.136298 2.65416e-006
recdev1(21)     -1.22617 4.49883e-006
recdev1(22)    0.0830721 1.96741e-006
recdev1(23)     0.464027  3.8846e-006
recdev1(24)     0.743165 1.91261e-005
recdev1(25)     0.229234 3.57871e-005
recdev1(26)    0.0292512 3.35497e-005
recdev1(27)    -0.680765 4.32864e-005
recdev1(28)     0.181972 3.03213e-005
recdev1(29)    0.0873425 1.63843e-005
recdev1(30) -0.000816806 1.96261e-005
init_F[1]   0.00808371 1.51783e-005
F_rate[1]   0.00927573  -0.00014284
F_rate[2]    0.0267697 -6.50153e-005
F_rate[3]     0.043851 -3.62111e-005
F_rate[4]    0.0597475 -2.18069e-005
F_rate[5]    0.0473585 -1.71147e-005
F_rate[6]    0.0840004 1.94888e-006
F_rate[7]    0.0861081 -1.25446e-006
F_rate[8]     0.180959  5.4014e-007
F_rate[9]     0.105656 2.22159e-005
F_rate[10]     0.129177 -1.7744e-005
F_rate[11]     0.148193 -1.25836e-005
F_rate[12]     0.159088 -7.18529e-006
F_rate[13]     0.115251 -8.05918e-006
F_rate[14]     0.167963 1.51766e-005
F_rate[15]     0.178163 6.21446e-006
F_rate[16]     0.159489 3.14359e-007
F_rate[17]     0.312939  3.0985e-006
F_rate[18]     0.258426 -1.22275e-005
F_rate[19]     0.258067 -1.47475e-005
F_rate[20]     0.253462 -5.31388e-006
F_rate[21]     0.355526 1.97838e-005
F_rate[22]     0.263378 -2.25055e-005
F_rate[23]     0.440115 1.73658e-005
F_rate[24]     0.364559 2.67535e-005
F_rate[25]     0.365063 -7.13095e-005
F_rate[26]      0.33796 6.08734e-005
F_rate[27]     0.333821 -6.91331e-006
F_rate[28]     0.479327 -3.43631e-005
F_rate[29]     0.375017 1.40629e-005
F_rate[30]     0.612135 7.69091e-006
Q_parm[1]     -7.99836 7.06244e-007
selparm[1]      1.94921 -1.17902e-006
selparm[2]      2.98908 -2.08224e-007
selparm[3]      1.46396 1.96043e-006
selparm[4]      1.51528  5.7891e-006
