ParName   Value   Gradient
mean_log_rec      13.2162 -2.50163e-006
log_Rzero      13.5514 -1.87724e-007
rec_dev(-11)    -0.419073 -3.05101e-007
rec_dev(-10)    -0.481089 -4.52743e-007
rec_dev(-9)    -0.416902 -5.76108e-007
rec_dev(-8)    -0.387296 -6.37264e-008
rec_dev(-7)    -0.212926 -9.69418e-007
rec_dev(-6)    0.0710564 -2.19948e-006
rec_dev(-5)    0.0714691 -2.47954e-006
rec_dev(-4)    0.0754466 -2.03316e-006
rec_dev(-3)     0.283929 -2.6993e-006
rec_dev(-2)     0.346543 -1.51808e-006
rec_dev(-1)     0.350413 -1.88069e-006
rec_dev(0)     0.344788 -1.63062e-006
rec_dev(1)     0.360232 -1.6972e-006
rec_dev(2)     0.468042 -1.59566e-006
rec_dev(3)     0.231633 -1.03956e-006
rec_dev(4)     0.377025 -1.0187e-006
rec_dev(5)     0.278543 -1.04919e-006
rec_dev(6)     0.619759 -1.14282e-006
rec_dev(7)      0.65614 -1.0299e-006
rec_dev(8)     0.426429 -6.47376e-007
rec_dev(9)     0.713783 -8.71272e-007
rec_dev(10)     0.733506 -7.51607e-007
rec_dev(11)     0.438409 -4.69335e-007
rec_dev(12)     0.785982 -9.89353e-007
rec_dev(13)     0.512433 -9.60274e-007
rec_dev(14)     0.391378 -1.06221e-006
rec_dev(15)     0.771553 -2.17608e-006
rec_dev(16)     0.168124 -1.54098e-006
rec_dev(17)     0.217638 -1.45005e-006
rec_dev(18)     0.384695 -1.93405e-006
rec_dev(19)     0.761904 -3.03681e-006
rec_dev(20)     0.297853 -2.54933e-006
rec_dev(21)     0.501377 -3.2106e-006
rec_dev(22)    -0.154612 -2.89783e-006
rec_dev(23)     0.440576  -3.508e-006
rec_dev(24)     0.609625 -2.31553e-006
rec_dev(25)     0.622992 -1.17534e-006
rec_dev(26)     0.274602 -5.74918e-007
rec_dev(27)     0.195014 -3.58469e-007
rec_dev(28)   -0.0538229 -2.44718e-008
rec_dev(29)     0.495788 -5.84145e-007
rec_dev(30)     0.263177 -4.12471e-008
fmort(1,1)    0.0116567 -8.36424e-006
fmort(1,2)    0.0328193 -6.11547e-006
fmort(1,3)    0.0531731 -4.78252e-006
fmort(1,4)    0.0712775 -2.73681e-006
fmort(1,5)     0.055939 -3.76429e-006
fmort(1,6)    0.0992871 -1.59494e-006
fmort(1,7)    0.0986879 -7.12351e-007
fmort(1,8)     0.205693 6.61832e-008
fmort(1,9)     0.118363 -1.06953e-006
fmort(1,10)     0.145735 -2.27986e-008
fmort(1,11)     0.164805 -9.71331e-007
fmort(1,12)     0.178653 -7.03506e-007
fmort(1,13)     0.128935 1.80803e-007
fmort(1,14)     0.184875 -1.58237e-007
fmort(1,15)     0.197818 -2.53108e-007
fmort(1,16)     0.174816 8.27512e-009
fmort(1,17)     0.336047 8.57671e-007
fmort(1,18)     0.277677 1.50559e-006
fmort(1,19)     0.272518 -3.76456e-007
fmort(1,20)     0.267093 2.66992e-007
fmort(1,21)     0.380205 5.52702e-007
fmort(1,22)     0.275836 -5.95241e-007
fmort(1,23)     0.456518 6.05522e-007
fmort(1,24)     0.390261 2.36989e-008
fmort(1,25)     0.398904 -7.23593e-007
fmort(1,26)     0.375918  -1.815e-006
fmort(1,27)     0.381665 -1.23926e-006
fmort(1,28)     0.576625 -3.63558e-007
fmort(1,29)     0.482779 2.39762e-007
fmort(1,30)      0.83744 -3.38521e-007
logsel_slope_fsh[1](1)     0.019338 -1.02413e-007
sel50_fsh[1](1)      3.87381 1.43676e-007
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.7343 3.66637e-010
logsel_slope_ind[1](1)     0.372413 4.40765e-009
sel50_ind[1](1)      1.96923  7.0562e-008
repl_F    0.0265387 -3.22522e-009
