ParName   Value   Gradient
SR_parm[1]       6.9066 -4.48673e-005
recdev_early(-11)   -0.0334576 -2.22152e-005
recdev_early(-10)   -0.0200919 -6.5951e-006
recdev_early(-9)    0.0952095 -8.50337e-006
recdev_early(-8)  -0.00232156 -6.33635e-006
recdev_early(-7)   -0.0334268 -6.46781e-006
recdev_early(-6)   -0.0677089 -9.95344e-006
recdev_early(-5)    0.0304225 -1.39289e-005
recdev_early(-4)    0.0874922 -1.16456e-005
recdev_early(-3)    0.0780505 -1.03358e-005
recdev_early(-2)    -0.023076 -1.08906e-005
recdev_early(-1)    0.0275804 -9.49721e-006
recdev_early(0)    -0.149043 -6.59444e-006
recdev1(1)     0.608327 -1.19805e-005
recdev1(2)    -0.302808 -1.02243e-006
recdev1(3)    -0.715895 -1.80332e-006
recdev1(4)      0.95612 -1.08413e-005
recdev1(5)     0.751167 -6.37047e-006
recdev1(6)    -0.144787 9.98908e-008
recdev1(7)     0.403915 -5.78626e-006
recdev1(8)    -0.135311 -1.23183e-007
recdev1(9)     0.306117 -7.34815e-006
recdev1(10)     0.203232 -5.17324e-006
recdev1(11)    -0.292585 -6.59186e-006
recdev1(12)    -0.131531 -3.56397e-007
recdev1(13)     0.226776 3.31096e-006
recdev1(14)    -0.109468 1.22272e-005
recdev1(15)     0.444708 7.29108e-006
recdev1(16)      0.34841 6.98105e-006
recdev1(17)    -0.578798 2.22896e-005
recdev1(18)    -0.272398 -8.86311e-008
recdev1(19)    -0.971706 6.99789e-006
recdev1(20)     0.396851 1.81602e-005
recdev1(21)     0.293053 3.12195e-006
recdev1(22)    -0.299457 -1.16742e-005
recdev1(23)    -0.810801 -5.53381e-006
recdev1(24)     0.365137 -7.90768e-006
recdev1(25)    -0.706432 -1.77974e-006
recdev1(26)    -0.298662 -2.09829e-006
recdev1(27)     0.165076 -3.22165e-006
recdev1(28)     0.436709 -1.98243e-007
recdev1(29)    -0.145057 2.67429e-007
recdev1(30)    0.0100976 2.75218e-006
init_F[1]   0.00928889 4.42609e-006
F_rate[1]   0.00940756 -3.7931e-005
F_rate[2]    0.0272627 -2.00385e-005
F_rate[3]    0.0447065 -1.31799e-005
F_rate[4]    0.0618082 -6.44457e-006
F_rate[5]    0.0490993 -8.02293e-006
F_rate[6]    0.0897101 -8.36464e-008
F_rate[7]    0.0910385  1.5021e-006
F_rate[8]     0.191913  1.0042e-006
F_rate[9]     0.112864 6.81505e-007
F_rate[10]     0.138738 -8.95198e-007
F_rate[11]     0.158639 -7.70505e-007
F_rate[12]     0.169043 -1.06912e-006
F_rate[13]     0.122855 -1.60339e-006
F_rate[14]     0.178487 -3.41309e-006
F_rate[15]     0.188776 -5.02751e-006
F_rate[16]     0.166964 -8.76915e-006
F_rate[17]     0.328054 -4.33849e-006
F_rate[18]     0.264201 -2.64033e-006
F_rate[19]     0.257798 -8.49358e-007
F_rate[20]     0.251739 7.48173e-007
F_rate[21]     0.347704 1.44503e-006
F_rate[22]     0.257587 3.63292e-006
F_rate[23]      0.42358 2.31413e-006
F_rate[24]     0.354111 4.89067e-006
F_rate[25]      0.35101 2.85864e-006
F_rate[26]     0.318676 4.33183e-007
F_rate[27]     0.305808  2.2938e-007
F_rate[28]     0.423604 9.38113e-007
F_rate[29]     0.324188 -1.41067e-006
F_rate[30]     0.511719 -3.34921e-006
Q_parm[1]     -8.06063 -4.15379e-007
selparm[1]      1.98897 -7.10491e-007
selparm[2]      2.90823 1.36949e-006
selparm[3]      1.46542 1.02686e-006
selparm[4]      1.35067 -4.3499e-007
