ParName   Value   Gradient
mean_log_rec      13.7851 9.18488e-005
log_Rzero      13.7871 -2.11099e-006
rec_dev(-11)   -0.0135444 -5.37069e-005
rec_dev(-10)    -0.016516 -8.43314e-005
rec_dev(-9)    -0.113838 4.90421e-005
rec_dev(-8)   -0.0252917 -2.22665e-005
rec_dev(-7)    0.0167939 1.60225e-005
rec_dev(-6)    0.0194861 -3.5097e-005
rec_dev(-5)    -0.134401 6.84523e-006
rec_dev(-4)   -0.0529622 -1.57843e-005
rec_dev(-3)   0.00397553 -1.70694e-005
rec_dev(-2)    0.0582452 -2.23521e-005
rec_dev(-1)     0.192829 -3.83438e-005
rec_dev(0)  -0.00455526 -1.51646e-005
rec_dev(1)    0.0696995 -8.0236e-006
rec_dev(2)   -0.0229404 -2.35924e-005
rec_dev(3)    -0.162227 -1.70135e-005
rec_dev(4)    -0.119541 -1.11615e-005
rec_dev(5)    -0.267841 -2.08349e-005
rec_dev(6)     0.107181 2.95466e-007
rec_dev(7)    0.0860555 -1.02414e-005
rec_dev(8)    -0.111018 -2.19138e-005
rec_dev(9)     0.255102 -8.29752e-006
rec_dev(10)     0.173348 -7.55594e-006
rec_dev(11)   -0.0765516 -2.39353e-005
rec_dev(12)    -0.251964 -6.65654e-006
rec_dev(13)    -0.256826 -1.50728e-005
rec_dev(14)   -0.0284129 -9.89587e-006
rec_dev(15)    -0.261606 -2.69172e-005
rec_dev(16)     -0.12686 -1.96873e-005
rec_dev(17)   -0.0361012 -1.32946e-005
rec_dev(18)     0.164082 2.03138e-005
rec_dev(19)    0.0755005  4.0898e-005
rec_dev(20)     0.183472  0.000114431
rec_dev(21)    0.0336731  0.000160185
rec_dev(22)    -0.356401  0.000152766
rec_dev(23)   -0.0608439  0.000311761
rec_dev(24)    -0.122414   0.00036598
rec_dev(25)    -0.232745   0.00035238
rec_dev(26)    -0.195762  0.000430248
rec_dev(27)    -0.505935  0.000290401
rec_dev(28)    -0.402738  0.000244059
rec_dev(29)    -0.604065  0.000101386
rec_dev(30)   -0.0107205 6.20854e-005
fmort(1,1)   0.00920464  0.000242543
fmort(1,2)    0.0267828 -0.000221312
fmort(1,3)    0.0434472 -0.000165845
fmort(1,4)    0.0592282 -6.51188e-005
fmort(1,5)    0.0470556 -4.32047e-005
fmort(1,6)    0.0859958 -1.86068e-005
fmort(1,7)    0.0869084 4.47729e-005
fmort(1,8)     0.181837 8.27016e-005
fmort(1,9)     0.107456 -2.28602e-005
fmort(1,10)     0.131086 1.35069e-005
fmort(1,11)     0.149218 -3.18659e-006
fmort(1,12)     0.163954 -3.32739e-005
fmort(1,13)     0.117649 1.32256e-006
fmort(1,14)     0.172336 -8.80882e-006
fmort(1,15)     0.181946 4.87605e-005
fmort(1,16)     0.164359 2.13844e-005
fmort(1,17)     0.322046 1.07349e-005
fmort(1,18)     0.267128 -7.38345e-005
fmort(1,19)     0.264978  -4.507e-005
fmort(1,20)     0.259715 -0.000108537
fmort(1,21)      0.35417 -6.82125e-005
fmort(1,22)     0.253132 -2.40934e-005
fmort(1,23)     0.414339 -0.000135011
fmort(1,24)     0.337506  -0.00012228
fmort(1,25)     0.335202 -7.83811e-005
fmort(1,26)     0.302899 -9.32666e-005
fmort(1,27)     0.297664 -6.46777e-005
fmort(1,28)     0.416885 -0.000113573
fmort(1,29)     0.320924  0.000167068
fmort(1,30)     0.489739  0.000357164
logsel_slope_fsh[1](1)   -0.0290446 -7.74174e-007
sel50_fsh[1](1)      2.03436 9.80363e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8759 -4.37512e-006
logsel_slope_ind[1](1)     0.748022 -4.42746e-006
sel50_ind[1](1)      1.47485 -2.88547e-005
repl_F    0.0888177 6.66343e-007
