ParName   Value   Gradient
SR_parm[1]      6.88788 -4.81822e-005
recdev_early(-11)     -0.14907 -3.7369e-005
recdev_early(-10)   -0.0543818 -1.12813e-005
recdev_early(-9)     0.218257 -1.30183e-005
recdev_early(-8)       0.1712 -1.37526e-005
recdev_early(-7)  -0.00193401 -1.30171e-005
recdev_early(-6)     0.059774 -1.50807e-005
recdev_early(-5)   -0.0708507 -1.38641e-005
recdev_early(-4)    -0.064399 -1.43659e-005
recdev_early(-3)   -0.0464377 -1.18461e-005
recdev_early(-2)   -0.0175536 -1.14593e-005
recdev_early(-1)    0.0431688 -7.40199e-006
recdev_early(0)   -0.0332409 -2.80616e-006
recdev1(1)   -0.0665032 3.76852e-006
recdev1(2)    -0.301099 9.01292e-006
recdev1(3)    -0.349315 1.19263e-005
recdev1(4)    -0.603699  1.5087e-005
recdev1(5)     0.206493  2.0448e-005
recdev1(6)     0.372155 2.39696e-005
recdev1(7)    -0.189204 1.98949e-005
recdev1(8)     0.572823 4.55974e-005
recdev1(9)     0.431783 2.13892e-005
recdev1(10)    -0.258858 1.54969e-005
recdev1(11)    -0.316359 1.19219e-005
recdev1(12)    -0.235191 1.03686e-005
recdev1(13)     0.107089 5.24006e-006
recdev1(14)    -0.245445 7.38967e-007
recdev1(15)   -0.0221748 -4.66414e-006
recdev1(16)    0.0681067 -1.19479e-005
recdev1(17)     0.432133 -2.39193e-005
recdev1(18)     0.321715 -2.74972e-005
recdev1(19)     0.492639 -4.08455e-005
recdev1(20)     0.218726 -3.27453e-005
recdev1(21)    -0.513336 -2.37938e-005
recdev1(22)     0.322054 -3.13771e-005
recdev1(23)   -0.0467034 -1.7646e-005
recdev1(24)     0.100076 -1.13154e-005
recdev1(25)     0.159097 -4.95952e-006
recdev1(26)    -0.511157  5.8161e-007
recdev1(27)   -0.0871619 2.72215e-006
recdev1(28)    -0.850264 2.51168e-006
recdev1(29)     0.792676 5.95573e-006
recdev1(30)  -0.00109547 2.37502e-006
init_F[1]   0.00187831 3.50297e-006
F_rate[1]   0.00928666 -6.84954e-005
F_rate[2]    0.0267526 -4.32055e-005
F_rate[3]    0.0442141 -2.41263e-005
F_rate[4]    0.0599347 -2.02393e-005
F_rate[5]    0.0486095 -1.01444e-005
F_rate[6]    0.0881751 -1.01066e-005
F_rate[7]    0.0895307 -7.10146e-006
F_rate[8]     0.188769 -3.11687e-006
F_rate[9]     0.110307  2.8636e-006
F_rate[10]     0.135284 2.49364e-007
F_rate[11]     0.151729 2.72476e-006
F_rate[12]     0.163464 3.13634e-006
F_rate[13]     0.119348 1.01531e-006
F_rate[14]     0.174779 4.87269e-006
F_rate[15]     0.184099 6.23536e-006
F_rate[16]     0.164099 8.61638e-006
F_rate[17]     0.317695 7.85042e-006
F_rate[18]     0.258088 8.35663e-006
F_rate[19]     0.256309 8.68764e-006
F_rate[20]     0.248712  7.0468e-006
F_rate[21]     0.345349 6.13017e-006
F_rate[22]     0.248614 2.51348e-006
F_rate[23]      0.41447 2.96209e-006
F_rate[24]     0.348502 -9.45021e-008
F_rate[25]     0.341691 -2.82221e-006
F_rate[26]     0.309156 -6.74332e-006
F_rate[27]     0.305558 -8.38437e-006
F_rate[28]     0.421566 -5.53423e-006
F_rate[29]     0.320978 -1.8592e-006
F_rate[30]     0.480514  3.5209e-006
Q_parm[1]     -7.96515 -9.02857e-007
selparm[1]      1.90427 -6.23948e-006
selparm[2]      2.79563 5.09233e-007
selparm[3]      1.50193 -1.76152e-006
selparm[4]      1.33164 2.51403e-007
