ParName   Value   Gradient
mean_log_rec      13.7755 6.77459e-006
log_Rzero      13.8588 1.00628e-006
rec_dev(-11)    -0.178662 3.02468e-006
rec_dev(-10)    -0.211216 3.58264e-006
rec_dev(-9)    0.0140058 5.85663e-006
rec_dev(-8)     0.050136 7.02509e-006
rec_dev(-7)    0.0759538  8.7478e-006
rec_dev(-6)     0.110657 1.17872e-005
rec_dev(-5)    -0.115238 1.07828e-005
rec_dev(-4)    0.0550399  1.2323e-005
rec_dev(-3)   -0.0175563 1.22956e-005
rec_dev(-2)     0.154288 1.48675e-005
rec_dev(-1)   -0.0317902 1.17365e-005
rec_dev(0)    0.0524099 1.08978e-005
rec_dev(1)    0.0286498 8.74683e-006
rec_dev(2)    -0.397074 4.54601e-006
rec_dev(3)    -0.261205 4.08813e-006
rec_dev(4)   -0.0523417 3.43193e-006
rec_dev(5)     0.284292 3.59771e-006
rec_dev(6)     0.251966 2.21699e-006
rec_dev(7)    -0.377235 4.36113e-007
rec_dev(8)     0.669133 7.21455e-007
rec_dev(9)    0.0225746 -2.96579e-007
rec_dev(10)      0.70279 -1.54453e-006
rec_dev(11)     0.240203 -7.59437e-007
rec_dev(12)     0.580568 -1.99744e-006
rec_dev(13)       0.2824 -1.43694e-006
rec_dev(14)     0.297336 -1.4764e-006
rec_dev(15)     0.499842 -1.73544e-006
rec_dev(16)     0.538104 -1.78551e-006
rec_dev(17)     -0.38484 -9.63916e-007
rec_dev(18)    -0.650711 -2.4647e-009
rec_dev(19)     0.320539 -4.78249e-007
rec_dev(20)     0.384492 -1.8519e-007
rec_dev(21)     -0.31526 5.67211e-007
rec_dev(22)    -0.216618 9.06174e-007
rec_dev(23)   -0.0884607 2.32968e-006
rec_dev(24)    -0.452903 2.78624e-006
rec_dev(25)     -0.20132 4.82066e-006
rec_dev(26)    -0.690147 3.12108e-006
rec_dev(27)   -0.0717434 6.56399e-006
rec_dev(28)     0.154525 6.42326e-006
rec_dev(29)    -0.158453 2.73134e-006
rec_dev(30)    -0.347901 -3.11807e-007
fmort(1,1)   0.00882997  9.2097e-005
fmort(1,2)    0.0256256  4.3778e-005
fmort(1,3)    0.0424441 2.91022e-005
fmort(1,4)    0.0582969 1.83157e-005
fmort(1,5)     0.046493  1.8707e-005
fmort(1,6)    0.0843461 9.82132e-006
fmort(1,7)    0.0867113 8.20031e-006
fmort(1,8)     0.182851 3.96976e-006
fmort(1,9)     0.105791 4.58578e-006
fmort(1,10)     0.129777 2.98737e-006
fmort(1,11)     0.147632 1.77671e-006
fmort(1,12)     0.157646 8.96505e-007
fmort(1,13)     0.113752 3.70521e-007
fmort(1,14)     0.164694  3.1475e-007
fmort(1,15)     0.175891 -4.39006e-008
fmort(1,16)     0.157353 2.03068e-007
fmort(1,17)     0.304748  1.3103e-006
fmort(1,18)     0.250059 -3.79705e-007
fmort(1,19)      0.24862 -9.90635e-007
fmort(1,20)     0.246762 -1.27738e-007
fmort(1,21)     0.341654 6.83602e-007
fmort(1,22)     0.246462 7.65713e-007
fmort(1,23)     0.411232 -6.78984e-007
fmort(1,24)     0.332959 -1.24449e-006
fmort(1,25)     0.330415 -2.39933e-006
fmort(1,26)     0.298632 -5.81737e-008
fmort(1,27)     0.291014 -5.11976e-006
fmort(1,28)     0.405291 -2.70485e-006
fmort(1,29)     0.308928 2.22475e-006
fmort(1,30)     0.466032  5.5408e-006
logsel_slope_fsh[1](1)     0.122189 2.68406e-007
sel50_fsh[1](1)      1.86458 -3.92325e-007
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -15.0002 1.32837e-007
logsel_slope_ind[1](1)      0.78785 8.71191e-008
sel50_ind[1](1)      1.49885 2.35233e-007
repl_F    0.0839504 -2.59895e-007
