ParName   Value   Gradient
SR_parm[1]       6.8727  0.000108272
recdev_early(-11)     0.312055 -8.49167e-006
recdev_early(-10)   -0.0774766 6.61563e-006
recdev_early(-9)     -0.23674 -8.08148e-006
recdev_early(-8)    -0.093338 -2.20929e-006
recdev_early(-7)    0.0995254 6.81661e-006
recdev_early(-6)   -0.0741949 1.69371e-005
recdev_early(-5)    -0.216831 -1.7434e-005
recdev_early(-4)    -0.104511 -9.20616e-006
recdev_early(-3)    -0.113509 1.42834e-006
recdev_early(-2)    -0.144557 -3.09757e-005
recdev_early(-1)    -0.159784 -3.2576e-005
recdev_early(0)    -0.139108 -2.94956e-005
recdev1(1)   -0.0349058 -7.43357e-005
recdev1(2)    -0.290778 -4.49105e-005
recdev1(3)    -0.136783 -4.50946e-005
recdev1(4)    -0.243093 -8.60856e-006
recdev1(5)     0.122347  9.2319e-007
recdev1(6)     0.159812 8.50376e-006
recdev1(7)   -0.0743517 1.64442e-005
recdev1(8)     0.225353 8.02848e-006
recdev1(9)     0.255962 -1.57987e-005
recdev1(10)   -0.0526685 -1.61646e-005
recdev1(11)     0.307783 1.43074e-005
recdev1(12)    0.0230768 7.34594e-006
recdev1(13)    -0.104084 5.99191e-006
recdev1(14)     0.286839 -1.61434e-005
recdev1(15)    -0.346412 -7.17265e-006
recdev1(16)    -0.284673 -2.12016e-006
recdev1(17)    -0.102839 7.26589e-006
recdev1(18)     0.313859 2.79367e-005
recdev1(19)     -0.15056 1.86943e-005
recdev1(20)    0.0810695 3.55712e-005
recdev1(21)    -0.624096 2.37237e-005
recdev1(22)    0.0550248 6.04016e-005
recdev1(23)     0.248142 5.84592e-005
recdev1(24)      0.31773 3.07637e-005
recdev1(25)  -0.00801185 5.98122e-006
recdev1(26)   -0.0637753 -1.68644e-005
recdev1(27)    -0.340443 -1.93512e-005
recdev1(28)     0.345703 -1.66454e-005
recdev1(29)     0.154039 -2.32328e-005
recdev1(30)   -0.0392664 -2.39015e-005
init_F[1]      0.14905  4.0374e-006
F_rate[1]    0.0157797 9.95518e-005
F_rate[2]    0.0421372 -1.54682e-005
F_rate[3]    0.0656915  0.000194257
F_rate[4]      0.08561 -1.55464e-005
F_rate[5]    0.0657023 -9.17307e-005
F_rate[6]     0.114662 7.57937e-006
F_rate[7]     0.112666 -0.000268512
F_rate[8]      0.23344 -1.98321e-005
F_rate[9]     0.133564 7.72214e-005
F_rate[10]     0.162561 -2.30896e-005
F_rate[11]     0.181839 9.20941e-005
F_rate[12]     0.195163 7.90197e-006
F_rate[13]     0.139313 -3.57326e-005
F_rate[14]     0.197689 -5.31494e-005
F_rate[15]     0.209897 -2.2693e-005
F_rate[16]     0.184129 9.50955e-006
F_rate[17]     0.352522 5.49037e-005
F_rate[18]     0.290688 1.44334e-005
F_rate[19]     0.284437 1.49471e-005
F_rate[20]     0.278251 -1.72718e-006
F_rate[21]     0.396174 -2.08765e-005
F_rate[22]     0.286687 -4.55722e-005
F_rate[23]     0.471703 -1.46963e-005
F_rate[24]     0.400286 -6.71718e-006
F_rate[25]     0.405573 1.49842e-005
F_rate[26]      0.37766 3.57942e-005
F_rate[27]      0.37581 -3.07853e-005
F_rate[28]     0.548229  0.000108159
F_rate[29]     0.436438 -0.000110791
F_rate[30]     0.697738 2.76182e-005
Q_parm[1]      -7.7939 -2.94399e-006
selparm[1]      4.00498 8.57046e-006
selparm[2]      2.96188 -4.0708e-006
selparm[3]      2.07584 -2.10409e-006
selparm[4]      2.14786 2.28682e-006
