ParName   Value   Gradient
mean_log_rec      13.7373 1.57086e-006
log_Rzero      13.7825 3.68073e-007
rec_dev(-11)   -0.0414749 2.47091e-006
rec_dev(-10)   -0.0501952 1.39003e-006
rec_dev(-9)    0.0228896 1.48265e-006
rec_dev(-8)   -0.0738849 1.48203e-006
rec_dev(-7)    -0.135997 3.05944e-006
rec_dev(-6)   -0.0408291 2.37122e-006
rec_dev(-5)    0.0611121 2.10054e-006
rec_dev(-4)    0.0642384 2.39798e-006
rec_dev(-3)   -0.0790902 2.89842e-006
rec_dev(-2)     0.137132 2.89874e-006
rec_dev(-1)    0.0808853  2.5755e-006
rec_dev(0)    0.0855607 2.08586e-006
rec_dev(1)   -0.0321554  1.5511e-006
rec_dev(2)      0.17334 1.13937e-006
rec_dev(3)    -0.193801 8.31995e-007
rec_dev(4)     0.163274 2.14474e-007
rec_dev(5)   -0.0841362 3.08242e-007
rec_dev(6)     0.213766 -9.10954e-008
rec_dev(7)     0.238097 1.34835e-008
rec_dev(8)     0.147975 3.20875e-008
rec_dev(9)   -0.0776985 4.33403e-007
rec_dev(10)      0.10159 6.62535e-008
rec_dev(11)     0.223084 4.89952e-007
rec_dev(12)   -0.0911015 1.55565e-007
rec_dev(13)     0.153344 1.28945e-007
rec_dev(14)    -0.134699 -4.64219e-007
rec_dev(15)   -0.0485224 -3.17607e-007
rec_dev(16)     0.185199 -5.22102e-007
rec_dev(17)    -0.294888 -8.45689e-008
rec_dev(18)    -0.022282 -4.13908e-007
rec_dev(19)    -0.201114 -4.47092e-007
rec_dev(20)     0.143023 3.97218e-007
rec_dev(21)    -0.178945 -1.10352e-007
rec_dev(22)    -0.182571 -1.3711e-007
rec_dev(23)   -0.0436271 1.47084e-006
rec_dev(24)    -0.188436   2.286e-007
rec_dev(25)    -0.268941 5.27064e-007
rec_dev(26)     -0.65252 4.35273e-007
rec_dev(27)    -0.387254  3.6046e-007
rec_dev(28)    0.0241264 3.31658e-006
rec_dev(29)   -0.0923774 1.43768e-006
rec_dev(30)    -0.455339 8.60561e-007
fmort(1,1)   0.00941765 2.42081e-005
fmort(1,2)    0.0273974 1.30201e-005
fmort(1,3)    0.0456043 8.51785e-006
fmort(1,4)    0.0612555 3.70934e-006
fmort(1,5)    0.0486143 4.48879e-006
fmort(1,6)    0.0888009 1.21227e-006
fmort(1,7)    0.0899913 1.13564e-006
fmort(1,8)     0.189199 -1.91448e-007
fmort(1,9)     0.110941 -6.95349e-007
fmort(1,10)      0.13471 -6.49059e-007
fmort(1,11)     0.152544 -2.15785e-007
fmort(1,12)     0.160752 1.67168e-007
fmort(1,13)     0.116216 -9.55984e-007
fmort(1,14)     0.168423 1.69789e-008
fmort(1,15)     0.176394 3.04396e-007
fmort(1,16)     0.158363 1.34504e-009
fmort(1,17)     0.310436 7.22572e-007
fmort(1,18)     0.254806  6.3365e-007
fmort(1,19)     0.251673 8.35055e-007
fmort(1,20)     0.251172 3.64477e-007
fmort(1,21)       0.3526  5.5886e-007
fmort(1,22)     0.253401 -6.41945e-008
fmort(1,23)     0.421659 4.56257e-007
fmort(1,24)     0.348828 -2.9735e-007
fmort(1,25)     0.355576 -5.03427e-007
fmort(1,26)     0.322958 -1.23024e-006
fmort(1,27)     0.320555 -1.8952e-006
fmort(1,28)     0.455204 -9.52323e-007
fmort(1,29)     0.351111  2.6001e-006
fmort(1,30)     0.550816 -5.4483e-007
logsel_slope_fsh[1](1)    -0.061825 1.45552e-007
sel50_fsh[1](1)      2.07839 -2.62996e-007
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8551 -2.8792e-007
logsel_slope_ind[1](1)      0.81011 -7.83466e-008
sel50_ind[1](1)      1.42821 1.30523e-007
repl_F    0.0884273 -8.22468e-008
