ParName   Value   Gradient
SR_parm[1]      6.92605 2.17133e-005
recdev_early(-11)    0.0556731 1.07992e-005
recdev_early(-10)   -0.0362769 2.63881e-006
recdev_early(-9)    0.0131978 2.66025e-006
recdev_early(-8)   -0.0352076 3.22078e-006
recdev_early(-7)    0.0931574 4.93502e-006
recdev_early(-6)    -0.100379 5.69081e-006
recdev_early(-5)    -0.118673 5.88017e-006
recdev_early(-4)    0.0712337  5.6915e-006
recdev_early(-3)   -0.0416951 6.82331e-006
recdev_early(-2)   -0.0373542 7.27194e-006
recdev_early(-1)    0.0120728 6.47427e-006
recdev_early(0)     0.018789 8.65936e-006
recdev1(1)   -0.0867059 7.50451e-006
recdev1(2)     0.165201 4.73577e-006
recdev1(3)     0.086012 4.70498e-006
recdev1(4)     0.170647  5.0679e-006
recdev1(5)   -0.0964333 8.40858e-006
recdev1(6)     0.149775 5.91519e-006
recdev1(7)     0.228943  1.9203e-006
recdev1(8)    -0.179426 8.98984e-006
recdev1(9)    -0.315795 5.72274e-006
recdev1(10)    -0.121274 2.22555e-006
recdev1(11)    -0.352053 -2.44405e-006
recdev1(12)    0.0816284 2.62494e-007
recdev1(13)    -0.184691 -1.96896e-006
recdev1(14)    0.0545874 -2.91991e-006
recdev1(15)   -0.0563202 -5.52875e-006
recdev1(16)     0.127142 -8.40983e-006
recdev1(17)   -0.0495975 -5.74528e-006
recdev1(18)     0.175849 -9.63754e-006
recdev1(19)    -0.193202 -3.48191e-006
recdev1(20)     0.112522 -8.2076e-006
recdev1(21)     0.235369 -1.22702e-005
recdev1(22)    0.0646534 -4.65266e-006
recdev1(23)   -0.0887168 1.49327e-006
recdev1(24)     0.331186 -2.98282e-008
recdev1(25)    0.0141564 4.16076e-006
recdev1(26)     -0.31527 1.25381e-006
recdev1(27)   -0.0492664 3.11343e-006
recdev1(28)   -0.0759371 8.02951e-007
recdev1(29)     0.172393 -8.2993e-007
recdev1(30)  -0.00537595 -1.07952e-006
init_F[1]    0.0109476 -2.27649e-006
F_rate[1]   0.00933077 1.17356e-005
F_rate[2]     0.026821 4.00342e-006
F_rate[3]    0.0446348 3.07728e-006
F_rate[4]    0.0602734 2.59722e-006
F_rate[5]    0.0478991  2.5974e-006
F_rate[6]     0.086619 1.62877e-006
F_rate[7]    0.0876953 -5.15378e-007
F_rate[8]      0.18459 -2.98357e-007
F_rate[9]     0.107442 1.05537e-006
F_rate[10]      0.13075 3.25026e-006
F_rate[11]     0.149246 2.92719e-006
F_rate[12]     0.159219 2.34907e-006
F_rate[13]     0.115255 2.27535e-006
F_rate[14]     0.167354 1.86063e-006
F_rate[15]     0.174978 2.06128e-006
F_rate[16]     0.156861 2.42878e-006
F_rate[17]     0.299353 1.85082e-006
F_rate[18]     0.245265 1.45648e-006
F_rate[19]     0.246501 1.88138e-006
F_rate[20]     0.243913 2.74029e-006
F_rate[21]     0.344448 1.54501e-006
F_rate[22]     0.252434 -1.47977e-006
F_rate[23]     0.416246 -1.88262e-006
F_rate[24]     0.341073 -3.84975e-006
F_rate[25]     0.337536 -1.89186e-006
F_rate[26]     0.306278 -2.60478e-006
F_rate[27]     0.303992 -2.81458e-007
F_rate[28]      0.43282 -4.5404e-007
F_rate[29]     0.329334 1.02629e-006
F_rate[30]     0.514456 1.51126e-006
Q_parm[1]     -7.96889 -2.54177e-007
selparm[1]      1.94157 -2.30804e-006
selparm[2]      2.86023 -5.27234e-007
selparm[3]      1.50985 4.50102e-007
selparm[4]      1.44675 -1.50201e-007
