ParName   Value   Gradient
SR_parm[1]      6.87981 1.82054e-005
recdev_early(-11)    0.0837642 1.60388e-005
recdev_early(-10)    0.0686063 3.92781e-006
recdev_early(-9)     0.184931 1.50511e-006
recdev_early(-8)    -0.105349 3.84996e-006
recdev_early(-7)   -0.0513503 3.60275e-006
recdev_early(-6)    -0.146712 5.98012e-006
recdev_early(-5)    -0.185689 6.61025e-006
recdev_early(-4)    -0.240156 -9.29059e-007
recdev_early(-3)    -0.241472 2.54512e-006
recdev_early(-2)    -0.177933 2.24846e-006
recdev_early(-1)   -0.0646469 -8.91312e-006
recdev_early(0)    -0.191121 6.05381e-006
recdev1(1)    -0.143406 -1.43766e-006
recdev1(2)    -0.148352 -4.77024e-006
recdev1(3)   -0.0534875 -8.43779e-006
recdev1(4)     0.131456 -1.29785e-005
recdev1(5)   -0.0498646 -6.25946e-006
recdev1(6)   -0.0648761 -6.29694e-006
recdev1(7)     0.270662  8.1928e-006
recdev1(8)    -0.077386  3.3004e-006
recdev1(9)     0.195821 2.07801e-005
recdev1(10)     0.124371 1.32943e-005
recdev1(11)     -0.13064 9.95603e-006
recdev1(12)    -0.282942 9.93947e-006
recdev1(13)     0.273348 1.42509e-005
recdev1(14)     0.107304 -1.8409e-006
recdev1(15)    0.0835296 2.11343e-006
recdev1(16)    -0.110767 7.44672e-007
recdev1(17)   -0.0574676 -6.04878e-006
recdev1(18)     0.208538 -7.28455e-006
recdev1(19)    -0.100969 4.35511e-006
recdev1(20)    -0.110044 -9.87944e-007
recdev1(21)    -0.267348 1.53075e-006
recdev1(22)    -0.108195 -2.23412e-006
recdev1(23)   0.00722072 -1.0518e-006
recdev1(24)     0.353616 -6.3569e-007
recdev1(25)     0.218862 -5.89057e-006
recdev1(26)    -0.108187 -5.4108e-006
recdev1(27)    -0.167885 -6.62126e-006
recdev1(28)    -0.137387 -5.09176e-006
recdev1(29)     0.187806 -3.35191e-006
recdev1(30)   -0.0433292 -1.51922e-006
init_F[1]     0.113917 -5.81438e-006
F_rate[1]    0.0139843 3.26744e-005
F_rate[2]    0.0382856 5.15825e-005
F_rate[3]     0.060543 -1.25967e-006
F_rate[4]    0.0791188 -2.11068e-006
F_rate[5]    0.0609901 -1.4752e-005
F_rate[6]     0.105637 4.87234e-006
F_rate[7]      0.10543 7.97872e-006
F_rate[8]     0.218869 3.01088e-006
F_rate[9]     0.128703 -1.71485e-005
F_rate[10]     0.153939 -1.25579e-005
F_rate[11]     0.173666 -1.3322e-005
F_rate[12]     0.183526 -1.59848e-005
F_rate[13]     0.131776 -6.76751e-006
F_rate[14]     0.190132 -5.74686e-006
F_rate[15]     0.202601 5.09646e-006
F_rate[16]     0.179636 1.33355e-005
F_rate[17]     0.350363 7.11108e-006
F_rate[18]     0.289914 8.21199e-006
F_rate[19]     0.283934 8.94634e-006
F_rate[20]     0.279539 5.84095e-006
F_rate[21]     0.384682 -1.09319e-005
F_rate[22]     0.281512 -2.03642e-005
F_rate[23]     0.465339 1.34265e-005
F_rate[24]     0.382009 -4.32435e-006
F_rate[25]     0.381223 1.62114e-005
F_rate[26]     0.349488 1.14488e-006
F_rate[27]     0.348903 -7.02609e-006
F_rate[28]     0.499931 -2.18763e-005
F_rate[29]      0.39626 3.45933e-005
F_rate[30]     0.642159 -1.08519e-005
Q_parm[1]     -7.84856 3.72776e-007
selparm[1]      3.83489 2.65427e-006
selparm[2]      2.85127 5.00908e-008
selparm[3]      1.94489 4.58204e-007
selparm[4]      1.80961 -1.90531e-007
