ParName   Value   Gradient
mean_log_rec      13.7118 -5.11786e-005
log_Rzero      13.7393 -5.94042e-006
rec_dev(-11)   -0.0642929 -2.62392e-005
rec_dev(-10)   -0.0775083 -3.6048e-005
rec_dev(-9)   -0.0152394 -4.45245e-005
rec_dev(-8)    -0.200224 -4.31502e-005
rec_dev(-7)   -0.0697569 -5.63448e-005
rec_dev(-6)    0.0340773 -7.10797e-005
rec_dev(-5)   -0.0050688 -7.66084e-005
rec_dev(-4)    0.0341774 -8.59382e-005
rec_dev(-3)    0.0534237 -9.13206e-005
rec_dev(-2)    0.0702241 -9.46356e-005
rec_dev(-1)     0.107063 -9.20502e-005
rec_dev(0)    0.0680559 -7.72001e-005
rec_dev(1)    0.0639703 -6.2997e-005
rec_dev(2)     0.195531 -5.68486e-005
rec_dev(3)    -0.139273 -3.19938e-005
rec_dev(4)   -0.0396953 -2.94875e-005
rec_dev(5)     0.041132 -2.72582e-005
rec_dev(6)    0.0743748 -2.41012e-005
rec_dev(7)    0.0832453 -2.29332e-005
rec_dev(8)     -0.38022 -1.28293e-005
rec_dev(9)    0.0987735 -1.85418e-005
rec_dev(10)   -0.0518825 -1.43811e-005
rec_dev(11)    -0.600022 -5.67603e-006
rec_dev(12)       0.1372 -1.07354e-005
rec_dev(13)     0.198669 -7.51241e-006
rec_dev(14)     0.149943 -4.79697e-006
rec_dev(15)      -0.1437 -4.4266e-006
rec_dev(16)    0.0751506 -5.30525e-006
rec_dev(17)  -0.00717651 -5.71857e-006
rec_dev(18)     -0.15278 -7.21091e-006
rec_dev(19)    0.0816797 -9.43418e-006
rec_dev(20)   -0.0689696 -8.31606e-006
rec_dev(21)    -0.349062 -4.28913e-006
rec_dev(22)     0.145029 -4.77614e-006
rec_dev(23)    -0.239596 -2.59295e-006
rec_dev(24)    -0.135298 -4.35805e-006
rec_dev(25)     0.231609 -6.0021e-006
rec_dev(26)    -0.178507 -9.31678e-006
rec_dev(27)    -0.501834 -5.75912e-006
rec_dev(28)   -0.0146193 -1.01803e-005
rec_dev(29)    -0.515316 -4.91965e-006
rec_dev(30)   -0.0496898 -1.41801e-006
fmort(1,1)   0.00973906 -0.000581945
fmort(1,2)    0.0278775 -0.000287598
fmort(1,3)    0.0464681 -0.000175755
fmort(1,4)    0.0629536 -0.000119378
fmort(1,5)    0.0496336 -0.000125006
fmort(1,6)    0.0894117 -4.2359e-005
fmort(1,7)    0.0903164 -4.41066e-005
fmort(1,8)     0.192305 -2.8768e-006
fmort(1,9)     0.112013 -2.63175e-005
fmort(1,10)     0.136384 -1.34262e-005
fmort(1,11)     0.154232 -1.03841e-005
fmort(1,12)      0.16329 -1.00377e-005
fmort(1,13)     0.118008 -1.71257e-005
fmort(1,14)     0.170891 -7.59469e-006
fmort(1,15)      0.17989 -2.47099e-006
fmort(1,16)     0.161845 2.80608e-006
fmort(1,17)     0.317289 -4.24203e-006
fmort(1,18)     0.255903 3.11301e-006
fmort(1,19)      0.25113 3.02356e-006
fmort(1,20)     0.245396 3.16424e-007
fmort(1,21)     0.340608 -4.98586e-007
fmort(1,22)     0.247331 -9.45379e-007
fmort(1,23)     0.404363 -1.82944e-006
fmort(1,24)     0.339316 -2.73434e-006
fmort(1,25)      0.34145 -3.9417e-007
fmort(1,26)     0.321064 7.71819e-007
fmort(1,27)     0.317742 1.15428e-005
fmort(1,28)     0.457113 8.78324e-006
fmort(1,29)     0.356501 -6.3258e-006
fmort(1,30)     0.563063 -7.78705e-006
logsel_slope_fsh[1](1)   -0.0247903 -3.00661e-006
sel50_fsh[1](1)      1.97804 1.30979e-006
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.8311 -1.52267e-006
logsel_slope_ind[1](1)     0.746673 -9.64657e-008
sel50_ind[1](1)      1.49764 -1.2731e-006
repl_F    0.0361549 4.89378e-007
