ParName   Value   Gradient
mean_log_rec      13.7052 6.71722e-006
log_Rzero      13.8576 1.11477e-006
rec_dev(-11)    -0.173205 4.73897e-006
rec_dev(-10)    -0.204937 3.80149e-006
rec_dev(-9)    -0.222124 4.12297e-006
rec_dev(-8)     0.108571 4.31237e-006
rec_dev(-7)   -0.0543669 5.36083e-006
rec_dev(-6)     0.160131 1.54455e-005
rec_dev(-5)  0.000701785 8.91304e-006
rec_dev(-4)     0.074611  1.1237e-005
rec_dev(-3)    0.0244523 1.09584e-005
rec_dev(-2)   -0.0126003 9.84553e-006
rec_dev(-1)      0.14489 9.87683e-006
rec_dev(0)    0.0403025 8.13459e-006
rec_dev(1)      0.10748 5.79563e-006
rec_dev(2)     0.226797 4.79787e-006
rec_dev(3)     0.356097 2.81567e-006
rec_dev(4)      0.12475 2.80936e-006
rec_dev(5)    -0.139904 2.60336e-006
rec_dev(6)     0.359575 2.53627e-006
rec_dev(7)     0.233897 2.05828e-006
rec_dev(8)     0.391499   2.107e-006
rec_dev(9)   -0.0195044 1.83553e-006
rec_dev(10)     0.128299 2.07493e-006
rec_dev(11)     0.128244 1.13484e-006
rec_dev(12)     0.136671 1.00133e-006
rec_dev(13)     0.149369 1.36853e-006
rec_dev(14)     0.292715 6.96055e-007
rec_dev(15)      0.29357 4.27696e-007
rec_dev(16)     0.200137 -5.28189e-008
rec_dev(17)    0.0811471 -1.15213e-006
rec_dev(18)   0.00664271 -1.78028e-006
rec_dev(19)     0.164423 -1.25181e-006
rec_dev(20)    -0.103654 -1.75501e-006
rec_dev(21)    -0.166702 -1.22092e-006
rec_dev(22)   -0.0119139 1.57161e-006
rec_dev(23)      0.18931 5.90503e-006
rec_dev(24)      -0.3296 3.25831e-006
rec_dev(25)     0.335199 1.24046e-005
rec_dev(26)   -0.0524644 6.22116e-006
rec_dev(27)    -0.183005 4.70983e-006
rec_dev(28)   -0.0983918 1.94759e-006
rec_dev(29)    0.0307643 -1.06975e-007
rec_dev(30)    -0.213531 1.27996e-007
fmort(1,1)    0.0131238 6.74738e-005
fmort(1,2)    0.0249839 4.57271e-005
fmort(1,3)    0.0297352 3.45169e-005
fmort(1,4)    0.0465797 2.02789e-005
fmort(1,5)     0.049938 1.28226e-005
fmort(1,6)    0.0853201 3.42989e-007
fmort(1,7)      0.10819 2.68742e-006
fmort(1,8)     0.100016 -2.07966e-006
fmort(1,9)     0.151817 1.72989e-006
fmort(1,10)     0.152342 1.33845e-006
fmort(1,11)     0.134151 5.51187e-010
fmort(1,12)     0.208938 8.86334e-007
fmort(1,13)      0.14876 3.14931e-006
fmort(1,14)     0.163327 2.59445e-006
fmort(1,15)     0.251588 -1.03716e-006
fmort(1,16)     0.149094 6.09214e-007
fmort(1,17)     0.170355 2.59006e-007
fmort(1,18)     0.229001 -8.60046e-006
fmort(1,19)     0.312211 8.34871e-006
fmort(1,20)     0.230135 -2.5087e-006
fmort(1,21)     0.300026 4.29254e-007
fmort(1,22)     0.164189  1.3767e-006
fmort(1,23)     0.312675 -8.62596e-008
fmort(1,24)     0.408534 -4.10412e-006
fmort(1,25)     0.478041 -4.96022e-006
fmort(1,26)     0.387035 1.18298e-006
fmort(1,27)     0.355187 2.75643e-006
fmort(1,28)     0.280176 -1.06228e-006
fmort(1,29)     0.461861 6.99798e-007
fmort(1,30)     0.501384 4.49573e-006
logsel_slope_fsh[1](1)   -0.0257405 3.40496e-007
sel50_fsh[1](1)       1.9703 -1.51368e-007
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.9545 -1.59476e-007
logsel_slope_ind[1](1)     0.737768 -9.72672e-008
sel50_ind[1](1)       1.4758 1.02353e-008
repl_F      0.09583 9.53022e-008
