ParName   Value   Gradient
mean_log_rec      13.8131 -1.43298e-007
log_Rzero      13.8409 5.79843e-008
rec_dev(-11)   -0.0189552 6.29049e-007
rec_dev(-10)    -0.023066 -3.95914e-006
rec_dev(-9)    -0.147498 2.44217e-006
rec_dev(-8)     0.236956 1.12294e-006
rec_dev(-7)    -0.033653 -8.42285e-007
rec_dev(-6)    0.0101309 -6.06671e-007
rec_dev(-5)    0.0297613 -8.06755e-007
rec_dev(-4)   -0.0919606 -6.12262e-007
rec_dev(-3)    -0.134395 1.09441e-007
rec_dev(-2)    0.0118045 -4.15198e-007
rec_dev(-1)    0.0947609 -2.7751e-007
rec_dev(0)    0.0106273 -4.11375e-007
rec_dev(1)    0.0543752 -6.6824e-007
rec_dev(2)   -0.0589313 -5.02942e-007
rec_dev(3)   -0.0513254 -7.36512e-007
rec_dev(4)   0.00242546 -7.44519e-007
rec_dev(5)      0.19826 -1.25455e-006
rec_dev(6)     0.131345 -1.66777e-006
rec_dev(7)    0.0974318 -1.89172e-006
rec_dev(8)     0.196187 -2.49917e-006
rec_dev(9)   -0.0306162 -2.0657e-006
rec_dev(10)     0.222562 -2.92354e-006
rec_dev(11)    0.0862118 -2.90768e-006
rec_dev(12)    -0.149109 -2.08845e-006
rec_dev(13)     -0.27054 -1.67049e-006
rec_dev(14)     0.211635 -3.37359e-006
rec_dev(15)   -0.0293066 -2.16379e-006
rec_dev(16)    -0.108736 -1.76274e-006
rec_dev(17)    -0.188074 -1.43904e-006
rec_dev(18)     -0.23974 -9.74971e-007
rec_dev(19)    0.0770785 -1.35565e-006
rec_dev(20)    -0.242645 -4.04679e-007
rec_dev(21)     -0.31141 5.87512e-007
rec_dev(22)    -0.434287  2.3895e-006
rec_dev(23)    -0.213318 2.15135e-006
rec_dev(24)    -0.101703 3.60869e-006
rec_dev(25)    0.0447931 5.60583e-006
rec_dev(26)   -0.0166684 6.21218e-006
rec_dev(27)    -0.234744  5.0212e-006
rec_dev(28)    -0.422662 3.89487e-006
rec_dev(29)     -0.35081 2.86354e-006
rec_dev(30)    -0.280702   4.222e-007
fmort(1,1)    0.0087357 1.09506e-005
fmort(1,2)    0.0255792 6.36091e-007
fmort(1,3)     0.042605 2.82979e-007
fmort(1,4)    0.0574666 1.34177e-006
fmort(1,5)    0.0459604 -6.07076e-007
fmort(1,6)    0.0838275 1.09319e-006
fmort(1,7)    0.0844754 1.67748e-006
fmort(1,8)     0.177167 1.60272e-006
fmort(1,9)     0.103121 -9.30016e-007
fmort(1,10)     0.125281 6.30502e-007
fmort(1,11)      0.14065 3.86198e-007
fmort(1,12)     0.152457 -2.72475e-007
fmort(1,13)     0.110905  -1.449e-006
fmort(1,14)     0.159904 -9.60821e-007
fmort(1,15)      0.17178 -1.25686e-006
fmort(1,16)     0.155701 -1.26994e-006
fmort(1,17)     0.308372 1.13492e-006
fmort(1,18)     0.252955 -7.90634e-008
fmort(1,19)     0.251947 1.90569e-007
fmort(1,20)     0.250119 9.37237e-007
fmort(1,21)     0.347794 -9.47746e-008
fmort(1,22)     0.251028 -1.62276e-006
fmort(1,23)     0.410895 -1.69287e-006
fmort(1,24)     0.331893 -2.38459e-006
fmort(1,25)     0.329306 -3.07253e-006
fmort(1,26)      0.29631 -2.49027e-006
fmort(1,27)     0.292007 -2.80938e-006
fmort(1,28)     0.406541 -1.85574e-006
fmort(1,29)     0.309105 2.13654e-006
fmort(1,30)      0.48317 7.37828e-006
logsel_slope_fsh[1](1)  -0.00854232 -5.36226e-008
sel50_fsh[1](1)      1.97225 3.78037e-008
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.9122 -1.25376e-007
logsel_slope_ind[1](1)     0.664704 -2.52915e-008
sel50_ind[1](1)      1.50471 1.25263e-007
repl_F    0.0272691 1.13318e-007
