ParName   Value   Gradient
mean_log_rec       13.321 -1.4743e-006
log_Rzero      13.6136 4.62492e-007
rec_dev(-11)      -0.4049 2.71999e-006
rec_dev(-10)    -0.465493 3.66539e-006
rec_dev(-9)    -0.408179 7.48609e-006
rec_dev(-8)    -0.298467 -1.0044e-005
rec_dev(-7)    -0.113832 3.77508e-006
rec_dev(-6)    0.0275367 1.47811e-006
rec_dev(-5)     0.207642 9.93624e-006
rec_dev(-4)     0.191657 6.49885e-006
rec_dev(-3)     0.178513 2.65548e-006
rec_dev(-2)     0.164732 4.63141e-006
rec_dev(-1)      0.19673 6.50806e-006
rec_dev(0)     0.335483 7.16827e-006
rec_dev(1)     0.376874 4.88229e-006
rec_dev(2)    0.0854289 4.55788e-006
rec_dev(3)     0.303048 7.87653e-006
rec_dev(4)     0.329454 8.97396e-006
rec_dev(5)     0.442949  3.6769e-006
rec_dev(6)     0.454503 3.08323e-006
rec_dev(7)   -0.0137882 -8.83614e-007
rec_dev(8)     0.675975 -7.33303e-006
rec_dev(9)     0.416309 1.36371e-006
rec_dev(10)     0.627785 -4.33271e-006
rec_dev(11)     0.599654 -7.00843e-006
rec_dev(12)     0.727386 -1.19067e-005
rec_dev(13)     0.575434 -8.79833e-006
rec_dev(14)     0.561314 -1.10789e-005
rec_dev(15)     0.543536 -1.08927e-005
rec_dev(16)     0.687568 -1.35647e-005
rec_dev(17)     0.240085 -7.37125e-006
rec_dev(18)      0.22119 -4.88856e-006
rec_dev(19)     0.521222 -3.93035e-006
rec_dev(20)     0.581532  3.0336e-006
rec_dev(21)     0.168273 3.37168e-006
rec_dev(22)     0.304266 7.33145e-006
rec_dev(23)     0.351553 9.11227e-006
rec_dev(24)     0.105348 1.90382e-006
rec_dev(25)     0.227805 -4.90848e-006
rec_dev(26)    0.0395155 -1.2119e-005
rec_dev(27)     0.229979 -1.59166e-005
rec_dev(28)     0.287677 -9.56547e-006
rec_dev(29)     0.185028 -3.75105e-007
rec_dev(30)     0.221849 -4.67689e-007
fmort(1,1)    0.0103206 1.95545e-005
fmort(1,2)    0.0296297 -8.1435e-006
fmort(1,3)    0.0478819 2.76965e-005
fmort(1,4)    0.0641102 4.31508e-006
fmort(1,5)    0.0501208 -1.02004e-006
fmort(1,6)    0.0886855  2.3301e-006
fmort(1,7)     0.087559 2.77219e-006
fmort(1,8)     0.187929 1.42239e-005
fmort(1,9)     0.110482 5.14219e-006
fmort(1,10)     0.137082 2.92099e-006
fmort(1,11)     0.156756 5.30184e-006
fmort(1,12)     0.169746 -1.5063e-006
fmort(1,13)     0.122183 7.85884e-006
fmort(1,14)      0.17623 -6.59088e-006
fmort(1,15)     0.184066  4.5433e-006
fmort(1,16)     0.164832 7.31948e-006
fmort(1,17)     0.318869 -8.44201e-008
fmort(1,18)     0.264281 -2.42703e-006
fmort(1,19)     0.261425 -1.04565e-005
fmort(1,20)     0.256404 4.28326e-006
fmort(1,21)      0.35497 -2.08768e-006
fmort(1,22)     0.260112 -1.99501e-006
fmort(1,23)     0.436222 -1.15084e-005
fmort(1,24)     0.363261 -3.50058e-006
fmort(1,25)     0.372011 -8.5611e-006
fmort(1,26)     0.342247 2.81835e-006
fmort(1,27)     0.343301 1.05162e-005
fmort(1,28)     0.498643 8.59216e-006
fmort(1,29)     0.395983 2.14304e-006
fmort(1,30)     0.641801 -1.27112e-005
logsel_slope_fsh[1](1)     0.125618 1.28486e-007
sel50_fsh[1](1)      3.68098 9.70909e-008
rec_dev_future(31)            0            0
rec_dev_future(32)            0            0
rec_dev_future(33)            0            0
rec_dev_future(34)            0            0
rec_dev_future(35)            0            0
log_q_ind[1]     -14.7976 1.94521e-008
logsel_slope_ind[1](1)     0.443512  -4.773e-008
sel50_ind[1](1)        1.925 -2.24181e-007
repl_F    0.0669897 -2.3605e-008
