ParName   Value   Gradient
SR_parm[1]      6.90555 -4.50885e-005
recdev_early(-11)   0.00354672 -2.27255e-005
recdev_early(-10)   -0.0831819 -4.53869e-006
recdev_early(-9)     0.188917 -1.33848e-005
recdev_early(-8)   -0.0667873 -6.28209e-006
recdev_early(-7)   -0.0751904  -9.063e-006
recdev_early(-6)   0.00658595 -9.79239e-006
recdev_early(-5)  -0.00996751 -1.03944e-005
recdev_early(-4)   -0.0381549 -1.10862e-005
recdev_early(-3)     0.110149 -1.11263e-005
recdev_early(-2)  -0.00918553 -9.9276e-006
recdev_early(-1)      0.01328 -8.83959e-006
recdev_early(0)   -0.0149415 -6.75949e-006
recdev1(1)      0.24002 -4.57467e-006
recdev1(2)      0.19693 -1.0552e-006
recdev1(3)     -0.14186 -6.74945e-007
recdev1(4)    -0.117622  2.8611e-007
recdev1(5)    -0.103632 3.38241e-007
recdev1(6)     0.363263 1.22959e-006
recdev1(7)    -0.319939 -8.21355e-008
recdev1(8)    -0.186728 1.94928e-006
recdev1(9)     0.106089 2.96159e-006
recdev1(10)    -0.103445 2.50133e-006
recdev1(11)    0.0213452 2.34677e-006
recdev1(12)   -0.0133513  2.5952e-006
recdev1(13)     -0.11769 5.11619e-007
recdev1(14)   0.00958096 -7.44027e-008
recdev1(15)    0.0296737 -3.06957e-006
recdev1(16)    -0.278658 -1.83566e-006
recdev1(17)     0.136355 -5.54496e-006
recdev1(18)  -0.00946478 -5.06279e-006
recdev1(19)      0.41474 -9.08408e-006
recdev1(20)    -0.215164 -3.10323e-006
recdev1(21)  -0.00151227 -2.19881e-006
recdev1(22)    0.0579639 -1.96575e-006
recdev1(23)      0.15663 -9.24813e-007
recdev1(24)     0.239282 8.56855e-007
recdev1(25)     0.275043 3.47575e-006
recdev1(26)   -0.0643035 4.30758e-006
recdev1(27)    -0.312386  5.5872e-006
recdev1(28)    -0.138317 4.74686e-006
recdev1(29)    -0.123463 2.93789e-006
recdev1(30)  0.000617194 2.77175e-006
init_F[1]   0.00238269  2.5653e-006
F_rate[1]   0.00891313 -4.05438e-005
F_rate[2]    0.0257829 -1.85777e-005
F_rate[3]    0.0428475 -1.10888e-005
F_rate[4]    0.0586264 -7.91096e-006
F_rate[5]    0.0467294 -7.52649e-006
F_rate[6]    0.0851356 -3.8014e-006
F_rate[7]    0.0863136 -3.28127e-006
F_rate[8]     0.180472 -1.66885e-006
F_rate[9]     0.104608 -1.66021e-006
F_rate[10]     0.127939 -1.03832e-006
F_rate[11]     0.145213  -8.582e-007
F_rate[12]     0.156177 -6.22045e-007
F_rate[13]     0.113587 -9.8453e-009
F_rate[14]     0.164601 5.63051e-007
F_rate[15]     0.174527 1.03913e-006
F_rate[16]     0.156565 1.40126e-006
F_rate[17]     0.305766 2.11474e-006
F_rate[18]     0.250507 2.83523e-006
F_rate[19]     0.250323 2.29944e-006
F_rate[20]     0.247708 2.51455e-006
F_rate[21]     0.344779 1.30961e-006
F_rate[22]     0.246975 -1.03985e-006
F_rate[23]     0.405714 -9.88558e-007
F_rate[24]     0.333907 -2.19155e-006
F_rate[25]     0.321212 -2.8291e-006
F_rate[26]      0.28677 -1.74336e-006
F_rate[27]     0.281136 -2.46539e-006
F_rate[28]     0.390749 -2.05726e-006
F_rate[29]     0.300683 -1.78572e-007
F_rate[30]     0.453659 3.08533e-006
Q_parm[1]     -8.01894 -7.67846e-007
selparm[1]      1.86647 2.80449e-007
selparm[2]      2.68804  1.3926e-006
selparm[3]      1.51721 -6.82388e-007
selparm[4]       1.5117 4.43684e-007
